Chromosome	Location	Probe_ID	Gene_Feature	Start	End	Strand	transcript_id	targetFromSourceId	Gene_symbol	canonical
chr2	144466856	cg05127633	intron	144430027	144517277	-	ENST00000636732	ENSG00000169554	ZEB2	No
chr2	144466856	cg05127633	intron	144430027	144517277	-	ENST00000637267	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144464343	144517277	-	ENST00000484313	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144470499	144517277	-	ENST00000637591	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144398851	144520151	-	ENST00000675069	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144478987	-	ENST00000689298	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144482168	-	ENST00000636820	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144497707	-	ENST00000434448	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144497707	-	ENST00000453352	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144507378	-	ENST00000636179	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144515948	-	ENST00000637304	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144516335	-	ENST00000638128	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144516457	-	ENST00000479735	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144517277	-	ENST00000303660	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144517277	-	ENST00000392861	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144517277	-	ENST00000409211	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144517277	-	ENST00000409487	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144517277	-	ENST00000419938	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144517277	-	ENST00000427902	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144517277	-	ENST00000431672	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144517277	-	ENST00000435831	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144517277	-	ENST00000444559	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144517277	-	ENST00000461784	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144517277	-	ENST00000465308	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144517277	-	ENST00000472146	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144517277	-	ENST00000476394	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144517277	-	ENST00000539609	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144517277	-	ENST00000558170	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144517277	-	ENST00000627532	ENSG00000169554	ZEB2	Yes
chr2	144471119	cg20171775	intron	144430027	144517277	-	ENST00000630572	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144517277	-	ENST00000636026	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144517277	-	ENST00000636471	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144517277	-	ENST00000636732	ENSG00000169554	ZEB2	No
chr2	144471119	cg20171775	intron	144430027	144517277	-	ENST00000637267	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144464343	144517277	-	ENST00000484313	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144470499	144517277	-	ENST00000637591	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144398851	144520151	-	ENST00000675069	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144478987	-	ENST00000689298	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144482168	-	ENST00000636820	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144497707	-	ENST00000434448	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144497707	-	ENST00000453352	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144507378	-	ENST00000636179	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144515948	-	ENST00000637304	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144516335	-	ENST00000638128	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144516457	-	ENST00000479735	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144517277	-	ENST00000303660	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144517277	-	ENST00000392861	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144517277	-	ENST00000409211	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144517277	-	ENST00000409487	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144517277	-	ENST00000419938	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144517277	-	ENST00000427902	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144517277	-	ENST00000431672	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144517277	-	ENST00000435831	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144517277	-	ENST00000444559	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144517277	-	ENST00000461784	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144517277	-	ENST00000465308	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144517277	-	ENST00000472146	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144517277	-	ENST00000476394	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144517277	-	ENST00000539609	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144517277	-	ENST00000558170	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144517277	-	ENST00000627532	ENSG00000169554	ZEB2	Yes
chr2	144472704	cg19795996	intron	144430027	144517277	-	ENST00000630572	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144517277	-	ENST00000636026	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144517277	-	ENST00000636471	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144517277	-	ENST00000636732	ENSG00000169554	ZEB2	No
chr2	144472704	cg19795996	intron	144430027	144517277	-	ENST00000637267	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144464343	144517277	-	ENST00000484313	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144470499	144517277	-	ENST00000637591	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144398851	144520151	-	ENST00000675069	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144478987	-	ENST00000689298	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144482168	-	ENST00000636820	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144497707	-	ENST00000434448	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144497707	-	ENST00000453352	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144507378	-	ENST00000636179	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144515948	-	ENST00000637304	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144516335	-	ENST00000638128	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144516457	-	ENST00000479735	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144517277	-	ENST00000303660	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144517277	-	ENST00000392861	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144517277	-	ENST00000409211	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144517277	-	ENST00000409487	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144517277	-	ENST00000419938	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144517277	-	ENST00000427902	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144517277	-	ENST00000431672	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144517277	-	ENST00000435831	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144517277	-	ENST00000444559	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144517277	-	ENST00000461784	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144517277	-	ENST00000465308	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144517277	-	ENST00000472146	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144517277	-	ENST00000476394	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144517277	-	ENST00000539609	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144517277	-	ENST00000558170	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144517277	-	ENST00000627532	ENSG00000169554	ZEB2	Yes
chr2	144474077	cg04873637	intron	144430027	144517277	-	ENST00000630572	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144517277	-	ENST00000636026	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144517277	-	ENST00000636471	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144517277	-	ENST00000636732	ENSG00000169554	ZEB2	No
chr2	144474077	cg04873637	intron	144430027	144517277	-	ENST00000637267	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144464343	144517277	-	ENST00000484313	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144470499	144517277	-	ENST00000637591	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144398851	144520151	-	ENST00000675069	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144478987	-	ENST00000689298	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144482168	-	ENST00000636820	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144497707	-	ENST00000434448	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144497707	-	ENST00000453352	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144507378	-	ENST00000636179	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144515948	-	ENST00000637304	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144516335	-	ENST00000638128	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144516457	-	ENST00000479735	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144517277	-	ENST00000303660	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144517277	-	ENST00000392861	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144517277	-	ENST00000409211	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144517277	-	ENST00000409487	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144517277	-	ENST00000419938	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144517277	-	ENST00000427902	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144517277	-	ENST00000431672	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144517277	-	ENST00000435831	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144517277	-	ENST00000444559	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144517277	-	ENST00000461784	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144517277	-	ENST00000465308	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144517277	-	ENST00000472146	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144517277	-	ENST00000476394	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144517277	-	ENST00000539609	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144517277	-	ENST00000558170	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144517277	-	ENST00000627532	ENSG00000169554	ZEB2	Yes
chr2	144478035	cg01228014	intron	144430027	144517277	-	ENST00000630572	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144517277	-	ENST00000636026	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144517277	-	ENST00000636471	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144517277	-	ENST00000636732	ENSG00000169554	ZEB2	No
chr2	144478035	cg01228014	intron	144430027	144517277	-	ENST00000637267	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144464343	144517277	-	ENST00000484313	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144470499	144517277	-	ENST00000637591	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144479017	144517277	-	ENST00000689298	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144398851	144520151	-	ENST00000675069	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144482168	-	ENST00000636820	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144497707	-	ENST00000434448	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144497707	-	ENST00000453352	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144507378	-	ENST00000636179	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144515948	-	ENST00000637304	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144516335	-	ENST00000638128	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144516457	-	ENST00000479735	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144517277	-	ENST00000303660	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144517277	-	ENST00000392861	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144517277	-	ENST00000409211	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144517277	-	ENST00000409487	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144517277	-	ENST00000419938	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144517277	-	ENST00000427902	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144517277	-	ENST00000431672	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144517277	-	ENST00000435831	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144517277	-	ENST00000444559	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144517277	-	ENST00000461784	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144517277	-	ENST00000465308	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144517277	-	ENST00000472146	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144517277	-	ENST00000476394	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144517277	-	ENST00000539609	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144517277	-	ENST00000558170	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144517277	-	ENST00000627532	ENSG00000169554	ZEB2	Yes
chr2	144479399	cg19426266	intron	144430027	144517277	-	ENST00000630572	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144517277	-	ENST00000636026	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144517277	-	ENST00000636471	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144517277	-	ENST00000636732	ENSG00000169554	ZEB2	No
chr2	144479399	cg19426266	intron	144430027	144517277	-	ENST00000637267	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144464343	144517277	-	ENST00000484313	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144470499	144517277	-	ENST00000637591	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144479017	144517277	-	ENST00000689298	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144398851	144520151	-	ENST00000675069	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144482168	-	ENST00000636820	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144497707	-	ENST00000434448	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144497707	-	ENST00000453352	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144507378	-	ENST00000636179	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144515948	-	ENST00000637304	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144516335	-	ENST00000638128	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144516457	-	ENST00000479735	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144517277	-	ENST00000303660	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144517277	-	ENST00000392861	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144517277	-	ENST00000409211	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144517277	-	ENST00000409487	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144517277	-	ENST00000419938	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144517277	-	ENST00000427902	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144517277	-	ENST00000431672	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144517277	-	ENST00000435831	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144517277	-	ENST00000444559	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144517277	-	ENST00000461784	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144517277	-	ENST00000465308	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144517277	-	ENST00000472146	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144517277	-	ENST00000476394	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144517277	-	ENST00000539609	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144517277	-	ENST00000558170	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144517277	-	ENST00000627532	ENSG00000169554	ZEB2	Yes
chr2	144479812	cg27382459	intron	144430027	144517277	-	ENST00000630572	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144517277	-	ENST00000636026	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144517277	-	ENST00000636471	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144517277	-	ENST00000636732	ENSG00000169554	ZEB2	No
chr2	144479812	cg27382459	intron	144430027	144517277	-	ENST00000637267	ENSG00000169554	ZEB2	No
chr2	144489725	cg23812660	intron	144464343	144517277	-	ENST00000484313	ENSG00000169554	ZEB2	No
chr2	144489725	cg23812660	intron	144470499	144517277	-	ENST00000637591	ENSG00000169554	ZEB2	No
chr2	144489725	cg23812660	intron	144479017	144517277	-	ENST00000689298	ENSG00000169554	ZEB2	No
chr2	144489725	cg23812660	intron	144398851	144520151	-	ENST00000675069	ENSG00000169554	ZEB2	No
chr2	144489725	cg23812660	intron	144430027	144497707	-	ENST00000434448	ENSG00000169554	ZEB2	No
chr2	144489725	cg23812660	intron	144430027	144497707	-	ENST00000453352	ENSG00000169554	ZEB2	No
chr2	144489725	cg23812660	intron	144430027	144507378	-	ENST00000636179	ENSG00000169554	ZEB2	No
chr2	144489725	cg23812660	intron	144430027	144515948	-	ENST00000637304	ENSG00000169554	ZEB2	No
chr2	144489725	cg23812660	intron	144430027	144516335	-	ENST00000638128	ENSG00000169554	ZEB2	No
chr2	144489725	cg23812660	intron	144430027	144516457	-	ENST00000479735	ENSG00000169554	ZEB2	No
chr2	144489725	cg23812660	intron	144430027	144517277	-	ENST00000303660	ENSG00000169554	ZEB2	No
chr2	144489725	cg23812660	intron	144430027	144517277	-	ENST00000392861	ENSG00000169554	ZEB2	No
chr2	144489725	cg23812660	intron	144430027	144517277	-	ENST00000409211	ENSG00000169554	ZEB2	No
