pathway_name	plot_group	n_plp	n_no_plp	OR	p	ci.int1	ci.int2	padj	cohort	perc_plp	fraction	hist_pathway
BUTANOATE METABOLISM	Medulloblastoma	1566	72457	1.492500026077029	0.4601707357481391	0.3020078410100589	4.507057246370881	1	gnomAD	2.1155586777082798	1566/74023	Medulloblastoma: BUTANOATE METABOLISM
MEDICUS: MUTATION INACTIVATED PINK1 TO ELECTRON TRANSFER IN COMPLEX I	Low-grade glioma	677	73346	1.4908654718798682	0.46037560587469645	0.30435609875198	4.433717293211424	1	gnomAD	0.9145806033259932	677/74023	Low-grade glioma: MEDICUS: MUTATION INACTIVATED PINK1 TO ELECTRON TRANSFER IN COMPLEX I
HOMOLOGOUS RECOMBINATION	Low-grade glioma	1471	72552	1.3763865984180084	0.46058607748753994	0.4987513478138236	3.052537717782071	1	gnomAD	1.9872201883198466	1471/74023	Low-grade glioma: HOMOLOGOUS RECOMBINATION
PROPANOATE METABOLISM	Other high-grade glioma	169	6126	1.4895260612456611	0.4609314138324473	0.297290123453324	4.603170824088374	1	PMBB	2.6846703733121524	169/6295	Other high-grade glioma: PROPANOATE METABOLISM
VEGF SIGNALING PATHWAY	Low-grade glioma	687	73336	1.4689653381550773	0.46461181939537644	0.2999000654632258	4.368302757360995	1	gnomAD	0.9280899179984599	687/74023	Low-grade glioma: VEGF SIGNALING PATHWAY
ALANINE ASPARTATE AND GLUTAMATE METABOLISM	Medulloblastoma	136	6159	1.4607335265280048	0.46668928667380594	0.2922061582452908	4.494798739382081	1	PMBB	2.1604447974583003	136/6295	Medulloblastoma: ALANINE ASPARTATE AND GLUTAMATE METABOLISM
MEDICUS: CYP11B1 CYP11B2 FUSION TO ACTH CORTISOL SIGNALING PATHWAY	Low-grade glioma	693	73330	1.456128928452632	0.4672062286221455	0.297288348928304	4.32996421322014	1	gnomAD	0.9361955068019399	693/74023	Low-grade glioma: MEDICUS: CYP11B1 CYP11B2 FUSION TO ACTH CORTISOL SIGNALING PATHWAY
CALCIUM SIGNALING PATHWAY	Craniopharyngioma	340	5955	1.4594377483475907	0.4676941121912053	0.2860865906448053	4.656406716744141	1	PMBB	5.401111993645751	340/6295	Craniopharyngioma: CALCIUM SIGNALING PATHWAY
HOMOLOGOUS RECOMBINATION	Low-grade glioma	130	6165	1.3233684223321065	0.46815913215526744	0.47156874119955516	3.0073434350324475	1	PMBB	2.0651310563939633	130/6295	Low-grade glioma: HOMOLOGOUS RECOMBINATION
MEDICUS: CYP11B1 CYP11B2 FUSION TO ACTH CORTISOL SIGNALING PATHWAY	Low-grade glioma	59	6236	1.45439453293266	0.4682122901204142	0.2893266096734755	4.519539245769646	1	PMBB	0.9372517871326449	59/6295	Low-grade glioma: MEDICUS: CYP11B1 CYP11B2 FUSION TO ACTH CORTISOL SIGNALING PATHWAY
RENAL CELL CARCINOMA	Low-grade glioma	698	73325	1.4456006437524085	0.4693971073136307	0.2951463348041517	4.298437446619499	1	gnomAD	0.9429501641381732	698/74023	Low-grade glioma: RENAL CELL CARCINOMA
MEDICUS: MUTATION CAUSED ABERRANT SNCA TO ELECTRON TRANSFER IN COMPLEX I	Low-grade glioma	60	6235	1.4299319413914209	0.47357536286607976	0.2845967445177135	4.439992758944822	1	PMBB	0.9531374106433679	60/6295	Low-grade glioma: MEDICUS: MUTATION CAUSED ABERRANT SNCA TO ELECTRON TRANSFER IN COMPLEX I
TYROSINE METABOLISM	Mixed neuronal-glial tumor	170	6125	1.4220988523367868	0.4752090299336091	0.28405538010904646	4.387735944026988	1	PMBB	2.7005559968228754	170/6295	Mixed neuronal-glial tumor: TYROSINE METABOLISM
ABC TRANSPORTERS	Low-grade glioma	4425	69598	0.7454137420813224	0.4754157443654614	0.3520226528896302	1.3994809277106082	1	gnomAD	5.9778717425665	4425/74023	Low-grade glioma: ABC TRANSPORTERS
ENDOCYTOSIS	Ependymoma	190	6105	1.4174572712017253	0.4763447483076732	0.2827032022775767	4.385077350777366	1	PMBB	3.0182684670373314	190/6295	Ependymoma: ENDOCYTOSIS
TYPE II DIABETES MELLITUS	Mixed neuronal-glial tumor	171	6124	1.4135542084502821	0.4771860761178743	0.28236712920117313	4.360959961940447	1	PMBB	2.716441620333598	171/6295	Mixed neuronal-glial tumor: TYPE II DIABETES MELLITUS
MEDICUS: MUTATION INACTIVATED PINK1 TO ELECTRON TRANSFER IN COMPLEX I	Low-grade glioma	61	6234	1.4062715366927923	0.4790548048489595	0.2800285099895025	4.3631672006628275	1	PMBB	0.9690230341540906	61/6295	Low-grade glioma: MEDICUS: MUTATION INACTIVATED PINK1 TO ELECTRON TRANSFER IN COMPLEX I
METABOLISM OF XENOBIOTICS BY CYTOCHROME P450	Low-grade glioma	61	6234	1.4062715366927923	0.4790548048489595	0.2800285099895025	4.3631672006628275	1	PMBB	0.9690230341540906	61/6295	Low-grade glioma: METABOLISM OF XENOBIOTICS BY CYTOCHROME P450
MELANOGENESIS	Medulloblastoma	1670	72353	1.3975539782329565	0.4804913550121664	0.28277737105003353	4.21975574078823	1	gnomAD	2.256055550301933	1670/74023	Medulloblastoma: MELANOGENESIS
MEDICUS: ACTH CORTISOL SIGNALING PATHWAY	Low-grade glioma	724	73299	1.3931992255929153	0.4811801124416554	0.2844258744382514	4.14202575641102	1	gnomAD	0.9780743822865865	724/74023	Low-grade glioma: MEDICUS: ACTH CORTISOL SIGNALING PATHWAY
MEDICUS: MUTATION CAUSED ABERRANT TDP43 TO ELECTRON TRANSFER IN COMPLEX I	Low-grade glioma	62	6233	1.3833744078216645	0.48464122009616156	0.27558655325207215	4.288922678695857	1	PMBB	0.9849086576648134	62/6295	Low-grade glioma: MEDICUS: MUTATION CAUSED ABERRANT TDP43 TO ELECTRON TRANSFER IN COMPLEX I
TIGHT JUNCTION	Mixed neuronal-glial tumor	177	6118	1.3643139219715108	0.48935505163608645	0.2726308494219802	4.206716981258034	1	PMBB	2.811755361397935	177/6295	Mixed neuronal-glial tumor: TIGHT JUNCTION
CALCIUM SIGNALING PATHWAY	Medulloblastoma	340	5955	0.5650128749902247	0.49011798359627534	0.11383702397700628	1.7177515464350472	1	PMBB	5.401111993645751	340/6295	Medulloblastoma: CALCIUM SIGNALING PATHWAY
BETA ALANINE METABOLISM	Low-grade glioma	142	6153	0.5963276950657337	0.4901964327378691	0.12060578041817877	1.802130387121807	1	PMBB	2.255758538522637	142/6295	Low-grade glioma: BETA ALANINE METABOLISM
MEDICUS: BETA OXIDATION	Low-grade glioma	147	6148	0.5755773814754168	0.49148934535103084	0.1164018123788362	1.7382755272298804	1	PMBB	2.335186656076251	147/6295	Low-grade glioma: MEDICUS: BETA OXIDATION
BUTANOATE METABOLISM	Low-grade glioma	151	6144	0.5599664614094579	0.4943546765201942	0.11328370203123653	1.6901824275899193	1	PMBB	2.3987291501191423	151/6295	Low-grade glioma: BUTANOATE METABOLISM
HEMATOPOIETIC CELL LINEAGE	Medulloblastoma	1750	72273	1.332213165286301	0.4973556007790822	0.2695762826930918	4.0221146048287375	1	gnomAD	2.364130067681667	1750/74023	Medulloblastoma: HEMATOPOIETIC CELL LINEAGE
AMINOACYL TRNA BIOSYNTHESIS	Mixed neuronal-glial tumor	2133	71890	1.3304014371302546	0.4980811641736752	0.26819018360837416	4.0432879507524495	1	gnomAD	2.88153681963714	2133/74023	Mixed neuronal-glial tumor: AMINOACYL TRNA BIOSYNTHESIS
PROGESTERONE MEDIATED OOCYTE MATURATION	Low-grade glioma	767	73256	1.3143467940994653	0.5018787155022592	0.2683713622736221	3.9064503172232805	1	gnomAD	1.0361644353781931	767/74023	Low-grade glioma: PROGESTERONE MEDIATED OOCYTE MATURATION
MEDICUS: ACTH CORTISOL SIGNALING PATHWAY	Low-grade glioma	65	6230	1.3189182090936364	0.5019534394775487	0.26305959552831126	4.080456697319589	1	PMBB	1.0325655281969817	65/6295	Low-grade glioma: MEDICUS: ACTH CORTISOL SIGNALING PATHWAY
BUTANOATE METABOLISM	Medulloblastoma	151	6144	1.3124746546706099	0.5035421652804661	0.26288122754316384	4.0303959949673445	1	PMBB	2.3987291501191423	151/6295	Medulloblastoma: BUTANOATE METABOLISM
ECM RECEPTOR INTERACTION	Medulloblastoma	4228	69795	1.2983598491883748	0.5040353971272145	0.5070382439171781	2.790237628656964	1	gnomAD	5.711738243518906	4228/74023	Medulloblastoma: ECM RECEPTOR INTERACTION
INSULIN SIGNALING PATHWAY	Ependymoma	2416	71607	1.3075804314822759	0.5047761304114001	0.2629439692801733	3.991000464931823	1	gnomAD	3.2638504248679463	2416/74023	Ependymoma: INSULIN SIGNALING PATHWAY
ECM RECEPTOR INTERACTION	Medulloblastoma	365	5930	1.277764536685812	0.5066629988644935	0.4957107911166676	2.771182064926714	1	PMBB	5.798252581413821	365/6295	Medulloblastoma: ECM RECEPTOR INTERACTION
METABOLISM OF XENOBIOTICS BY CYTOCHROME P450	Low-grade glioma	778	73245	1.2955691131105895	0.5073705478806239	0.2645448297287468	3.8507717000341524	1	gnomAD	1.0510246815179065	778/74023	Low-grade glioma: METABOLISM OF XENOBIOTICS BY CYTOCHROME P450
ALDOSTERONE REGULATED SODIUM REABSORPTION	Low-grade glioma	66	6229	1.2987299337901117	0.507880530327087	0.25913050819157146	4.015368128862062	1	PMBB	1.0484511517077044	66/6295	Low-grade glioma: ALDOSTERONE REGULATED SODIUM REABSORPTION
MEDICUS: MUTATION CAUSED ABERRANT SOD1 TO RETROGRADE AXONAL TRANSPORT	Ependymoma	207	6088	1.297465890217127	0.5082374907874528	0.2589612779387998	4.00910577379215	1	PMBB	3.288324066719619	207/6295	Ependymoma: MEDICUS: MUTATION CAUSED ABERRANT SOD1 TO RETROGRADE AXONAL TRANSPORT
ENDOCYTOSIS	Mixed neuronal-glial tumor	190	6105	1.2682969977141014	0.517177033073712	0.2535982181028988	3.9063831896375145	1	PMBB	3.0182684670373314	190/6295	Mixed neuronal-glial tumor: ENDOCYTOSIS
LYSOSOME	Ependymoma	6154	67869	0.6584459432798742	0.5227458506763689	0.1742923690862932	1.7666721251513358	1	gnomAD	8.313632249435985	6154/74023	Ependymoma: LYSOSOME
GLYCOSYLPHOSPHATIDYLINOSITOL GPI ANCHOR BIOSYNTHESIS	Low-grade glioma	811	73212	1.2422925709416224	0.5242167288880056	0.2536859360388571	3.691359345402208	1	gnomAD	1.0956054199370466	811/74023	Low-grade glioma: GLYCOSYLPHOSPHATIDYLINOSITOL GPI ANCHOR BIOSYNTHESIS
MEDICUS: GPI ANCHOR BIOSYNTHESIS	Low-grade glioma	811	73212	1.2422925709416224	0.5242167288880056	0.2536859360388571	3.691359345402208	1	gnomAD	1.0956054199370466	811/74023	Low-grade glioma: MEDICUS: GPI ANCHOR BIOSYNTHESIS
PROPANOATE METABOLISM	Low-grade glioma	1946	72077	1.2115356197094562	0.5278835508918839	0.48064107557468727	2.5445233335240554	1	gnomAD	2.628912635262013	1946/74023	Low-grade glioma: PROPANOATE METABOLISM
PURINE METABOLISM	DIPG or DMG	4025	69998	1.4196334936221755	0.5345210585437263	0.37187606056741346	3.8751356621425073	1	gnomAD	5.437499155667833	4025/74023	DIPG or DMG: PURINE METABOLISM
REGULATION OF ACTIN CYTOSKELETON	Mixed neuronal-glial tumor	228	6067	1.419070806130217	0.5351687595393235	0.3736385025617717	3.837579138149149	1	PMBB	3.6219221604447975	228/6295	Mixed neuronal-glial tumor: REGULATION OF ACTIN CYTOSKELETON
AMINO SUGAR AND NUCLEOTIDE SUGAR METABOLISM	Medulloblastoma	188	6107	1.4122405254531647	0.5364030169620627	0.3729080809388061	3.801094178924578	1	PMBB	2.9864972200158855	188/6295	Medulloblastoma: AMINO SUGAR AND NUCLEOTIDE SUGAR METABOLISM
LYSOSOME	Low-grade glioma	6154	67869	1.157982670893336	0.5405625690751268	0.7007617496838269	1.8206266173131063	1	gnomAD	8.313632249435985	6154/74023	Low-grade glioma: LYSOSOME
AMINOACYL TRNA BIOSYNTHESIS	Low-grade glioma	2133	71890	0.6212679630992656	0.5406871942240621	0.16763788505379246	1.6160794994220988	1	gnomAD	2.88153681963714	2133/74023	Low-grade glioma: AMINOACYL TRNA BIOSYNTHESIS
PROSTATE CANCER	Low-grade glioma	83	6212	1.3795064360621432	0.5408531164558926	0.36394752370574845	3.7187428385236787	1	PMBB	1.3185067513899922	83/6295	Low-grade glioma: PROSTATE CANCER
GLYCINE SERINE AND THREONINE METABOLISM	Low-grade glioma	991	73032	1.3584293795803188	0.546588647826874	0.3661021238074577	3.5394162820570356	1	gnomAD	1.3387730840414467	991/74023	Low-grade glioma: GLYCINE SERINE AND THREONINE METABOLISM
MEDICUS: TSH TG SIGNALING PATHWAY	Low-grade glioma	1004	73019	1.3406016219494816	0.5494654052546867	0.36130676591543925	3.492542296864533	1	gnomAD	1.356335193115653	1004/74023	Low-grade glioma: MEDICUS: TSH TG SIGNALING PATHWAY
OTHER GLYCAN DEGRADATION	Low-grade glioma	1010	73013	1.3325282182180092	0.550844906663066	0.35913509872531574	3.471930297201943	1	gnomAD	1.364440781919133	1010/74023	Low-grade glioma: OTHER GLYCAN DEGRADATION
PROSTATE CANCER	Low-grade glioma	1020	73003	1.3192836226198572	0.5532141501720358	0.3555723561918814	3.4371460892538495	1	gnomAD	1.3779500965915998	1020/74023	Low-grade glioma: PROSTATE CANCER
LYSOSOME	Craniopharyngioma	512	5783	1.2907890764630414	0.5553461690891351	0.33194831623063686	3.6307134887218604	1	PMBB	8.133439237490071	512/6295	Craniopharyngioma: LYSOSOME
MEDICUS: HOMOLOGOUS RECOMBINATION IN ICLR	Low-grade glioma	1029	72994	1.3075835963074711	0.5554190100411067	0.3524250281353973	3.406555959214097	1	gnomAD	1.39010847979682	1029/74023	Low-grade glioma: MEDICUS: HOMOLOGOUS RECOMBINATION IN ICLR
FOCAL ADHESION	DIPG or DMG	375	5920	1.288648395619522	0.5566417759743079	0.3359414289530695	3.5429260967227005	1	PMBB	5.957108816521049	375/6295	DIPG or DMG: FOCAL ADHESION
ENDOMETRIAL CANCER	Low-grade glioma	89	6206	1.2852943928609875	0.5582957562381237	0.339609096351474	3.456150943454176	1	PMBB	1.413820492454329	89/6295	Low-grade glioma: ENDOMETRIAL CANCER
INSULIN SIGNALING PATHWAY	Medulloblastoma	2416	71607	1.2886302431159997	0.558314606698751	0.34354905770713734	3.4171122162425767	1	gnomAD	3.2638504248679463	2416/74023	Medulloblastoma: INSULIN SIGNALING PATHWAY
CARDIAC MUSCLE CONTRACTION	Low-grade glioma	1041	72982	1.2922982765795223	0.5584614781138568	0.34831317290428004	3.3666143263658737	1	gnomAD	1.4063196574037797	1041/74023	Low-grade glioma: CARDIAC MUSCLE CONTRACTION
FOCAL ADHESION	DIPG or DMG	4492	69531	1.2635736230697903	0.5627907080281338	0.3310134860841634	3.4489985756877375	1	gnomAD	6.068384150872026	4492/74023	DIPG or DMG: FOCAL ADHESION
LYSOSOME	Craniopharyngioma	6154	67869	1.2603871229449015	0.5627915112545183	0.3253025317129115	3.526650664287234	1	gnomAD	8.313632249435985	6154/74023	Craniopharyngioma: LYSOSOME
AXON GUIDANCE	Low-grade glioma	91	6204	1.2566464237040047	0.5649310491365568	0.33219594787465445	3.376369413547464	1	PMBB	1.4455917394757745	91/6295	Low-grade glioma: AXON GUIDANCE
PPAR SIGNALING PATHWAY	Low-grade glioma	2388	71635	0.6943970058878826	0.5655693072747309	0.22297442581997406	1.6479645812140133	1	gnomAD	3.2260243437850398	2388/74023	Low-grade glioma: PPAR SIGNALING PATHWAY
FATTY ACID METABOLISM	Medulloblastoma	211	6084	1.2536064915808487	0.5656681967775093	0.3313830855176896	3.368434238456825	1	PMBB	3.35186656076251	211/6295	Medulloblastoma: FATTY ACID METABOLISM
MEDICUS: HOMOLOGOUS RECOMBINATION IN ICLR	Low-grade glioma	92	6203	1.2427894732453186	0.5683808143055484	0.3286081830924096	3.3379174829659095	1	PMBB	1.4614773629864972	92/6295	Low-grade glioma: MEDICUS: HOMOLOGOUS RECOMBINATION IN ICLR
DRUG METABOLISM OTHER ENZYMES	Low-grade glioma	1088	72935	1.235677486484556	0.5714075871218989	0.33308169144846966	3.218742340138305	1	gnomAD	1.4698134363643733	1088/74023	Low-grade glioma: DRUG METABOLISM OTHER ENZYMES
FATTY ACID METABOLISM	Medulloblastoma	2540	71483	1.2235993132905456	0.573897797054613	0.32622950881449375	3.244611548153558	1	gnomAD	3.431365926806533	2540/74023	Medulloblastoma: FATTY ACID METABOLISM
OTHER GLYCAN DEGRADATION	Low-grade glioma	94	6201	1.2159599630952442	0.5755215070856522	0.32165820316879856	3.263393044777225	1	PMBB	1.4932486100079427	94/6295	Low-grade glioma: OTHER GLYCAN DEGRADATION
MEDICUS: TSH TG SIGNALING PATHWAY	Low-grade glioma	95	6200	1.2029687856932474	0.57920347707424	0.31829148713830363	3.227745082583023	1	PMBB	1.5091342335186657	95/6295	Low-grade glioma: MEDICUS: TSH TG SIGNALING PATHWAY
VALINE LEUCINE AND ISOLEUCINE DEGRADATION	Ependymoma	3510	70513	1.1993489121805787	0.5803221689721991	0.3173942474188359	3.2192412872372898	1	gnomAD	4.741769450035799	3510/74023	Ependymoma: VALINE LEUCINE AND ISOLEUCINE DEGRADATION
INSULIN SIGNALING PATHWAY	Medulloblastoma	221	6074	1.1949259640308403	0.5815317598257961	0.3160090259411695	3.2086235458658185	1	PMBB	3.5107227958697376	221/6295	Medulloblastoma: INSULIN SIGNALING PATHWAY
ABC TRANSPORTERS	DIPG or DMG	438	5857	0.5244097102275646	0.5834455090237076	0.061644191817775876	2.005967281047475	1	PMBB	6.957903097696584	438/6295	DIPG or DMG: ABC TRANSPORTERS
NOD LIKE RECEPTOR SIGNALING PATHWAY	Low-grade glioma	99	6196	0.5715928596560457	0.5858233215805335	0.06783550870587242	2.145279894889017	1	PMBB	1.5726767275615567	99/6295	Low-grade glioma: NOD LIKE RECEPTOR SIGNALING PATHWAY
CYTOKINE CYTOKINE RECEPTOR INTERACTION	Medulloblastoma	2672	71351	0.5681537714844973	0.5881439170361579	0.06777508886268632	2.112315500894951	1	gnomAD	3.6096888804830933	2672/74023	Medulloblastoma: CYTOKINE CYTOKINE RECEPTOR INTERACTION
RETINOL METABOLISM	Low-grade glioma	1145	72878	1.1732472419720887	0.5889623598446343	0.3162909819349805	3.0558733443055948	1	gnomAD	1.5468165299974332	1145/74023	Low-grade glioma: RETINOL METABOLISM
CYTOKINE CYTOKINE RECEPTOR INTERACTION	Medulloblastoma	247	6048	0.5210069404769478	0.5898613260021708	0.0618366170951345	1.955587909429111	1	PMBB	3.9237490071485306	247/6295	Medulloblastoma: CYTOKINE CYTOKINE RECEPTOR INTERACTION
PATHWAYS IN CANCER	DIPG or DMG	5385	68638	1.3277164363282057	0.5907790318527811	0.41230398933369805	3.320589642757637	1	gnomAD	7.2747659511233	5385/74023	DIPG or DMG: PATHWAYS IN CANCER
HISTIDINE METABOLISM	Low-grade glioma	1193	72830	0.5575169380500474	0.5922755271467371	0.06701552687613505	2.0425723803875306	1	gnomAD	1.611661240425273	1193/74023	Low-grade glioma: HISTIDINE METABOLISM
PRIMARY IMMUNODEFICIENCY	Low-grade glioma	113	6182	1.266335143979851	0.6016045657986493	0.39929836229468824	3.0897580680493837	1	PMBB	1.795075456711676	113/6295	Low-grade glioma: PRIMARY IMMUNODEFICIENCY
MEDICUS: GF RTK RAS PI3K SIGNALING PATHWAY	Low-grade glioma	1312	72711	1.2828624083623512	0.6023867867578905	0.4116783901107209	3.0478962170575126	1	gnomAD	1.7724220850276264	1312/74023	Low-grade glioma: MEDICUS: GF RTK RAS PI3K SIGNALING PATHWAY
GALACTOSE METABOLISM	Low-grade glioma	1360	72663	1.2367686722308362	0.6094702946197083	0.3969093058596814	2.938126544847252	1	gnomAD	1.8372667954554667	1360/74023	Low-grade glioma: GALACTOSE METABOLISM
PATHWAYS IN CANCER	DIPG or DMG	499	5796	1.2098794351653301	0.6095185547808312	0.3741685989893333	3.043983006812322	1	PMBB	7.926926131850676	499/6295	DIPG or DMG: PATHWAYS IN CANCER
MEDICUS: GF RTK RAS ERK SIGNALING PATHWAY	Low-grade glioma	117	6178	1.2222584370942362	0.6095538870998374	0.38564650419754	2.9792679105502495	1	PMBB	1.858617950754567	117/6295	Low-grade glioma: MEDICUS: GF RTK RAS ERK SIGNALING PATHWAY
MEDICUS: GF RTK RAS ERK SIGNALING PATHWAY	Low-grade glioma	1361	72662	1.2358429617688738	0.6096339789631691	0.39661268941708294	2.9359221698278803	1	gnomAD	1.8386177269227133	1361/74023	Low-grade glioma: MEDICUS: GF RTK RAS ERK SIGNALING PATHWAY
ALANINE ASPARTATE AND GLUTAMATE METABOLISM	Low-grade glioma	1453	72570	1.156128995543911	0.6271450525226184	0.3710698044265072	2.7463396237732707	1	gnomAD	1.9629034219094066	1453/74023	Low-grade glioma: ALANINE ASPARTATE AND GLUTAMATE METABOLISM
GALACTOSE METABOLISM	Low-grade glioma	125	6170	1.142566808488493	0.628988513269529	0.360937536710144	2.7802960404001666	1	PMBB	1.9857029388403495	125/6295	Low-grade glioma: GALACTOSE METABOLISM
FOCAL ADHESION	Mixed neuronal-glial tumor	375	5920	0.6231773513125678	0.6290361592368993	0.1251410509711492	1.9060934547024213	1	PMBB	5.957108816521049	375/6295	Mixed neuronal-glial tumor: FOCAL ADHESION
MEDICUS: RTK PLCG ITPR SIGNALING PATHWAY	Low-grade glioma	1465	72558	1.1464696668727279	0.62974838746444	0.36797441048101875	2.7229243857826666	1	gnomAD	1.9791145995163666	1465/74023	Low-grade glioma: MEDICUS: RTK PLCG ITPR SIGNALING PATHWAY
FRUCTOSE AND MANNOSE METABOLISM	Low-grade glioma	134	6161	0.6327488147873243	0.6313019102794866	0.1278524371173597	1.9144670052659343	1	PMBB	2.128673550436855	134/6295	Low-grade glioma: FRUCTOSE AND MANNOSE METABOLISM
VALINE LEUCINE AND ISOLEUCINE DEGRADATION	Low-grade glioma	3510	70513	1.1534419408615397	0.6322966738227287	0.585941629301349	2.06072949302764	1	gnomAD	4.741769450035799	3510/74023	Low-grade glioma: VALINE LEUCINE AND ISOLEUCINE DEGRADATION
FOCAL ADHESION	Mixed neuronal-glial tumor	4492	69531	0.6109965615696588	0.6331339982725637	0.12322087738638757	1.8557293008906601	1	gnomAD	6.068384150872026	4492/74023	Mixed neuronal-glial tumor: FOCAL ADHESION
CALCIUM SIGNALING PATHWAY	Medulloblastoma	3693	70330	0.6143225189700902	0.6347592658679837	0.12437274045612118	1.8532180782569212	1	gnomAD	4.98898990854194	3693/74023	Medulloblastoma: CALCIUM SIGNALING PATHWAY
BUTANOATE METABOLISM	Low-grade glioma	1566	72457	0.6367295866911201	0.6368431143142892	0.1301564256232584	1.8890254355986285	1	gnomAD	2.1155586777082798	1566/74023	Low-grade glioma: BUTANOATE METABOLISM
VALINE LEUCINE AND ISOLEUCINE DEGRADATION	Low-grade glioma	309	5986	1.1122479049871898	0.6374912513155317	0.5592905773010207	2.0135231453748417	1	PMBB	4.908657664813345	309/6295	Low-grade glioma: VALINE LEUCINE AND ISOLEUCINE DEGRADATION
PURINE METABOLISM	Medulloblastoma	330	5965	1.2050110016070175	0.6412467594602664	0.42763249858468866	2.7557993305565187	1	PMBB	5.242255758538523	330/6295	Medulloblastoma: PURINE METABOLISM
PATHWAYS IN CANCER	Mesenchymal tumor	5385	68638	1.4995210612288672	0.6450639241420928	0.16797307250143007	6.320249190675415	1	gnomAD	7.2747659511233	5385/74023	Mesenchymal tumor: PATHWAYS IN CANCER
TYROSINE METABOLISM	Low-grade glioma	1677	72346	1.2039053448926171	0.6457820812573808	0.4363296730683276	2.669298517395866	1	gnomAD	2.26551207057266	1677/74023	Low-grade glioma: TYROSINE METABOLISM
