"pathway_id"	"genes"	"pathway_name"	"count_with_plp_control"	"total_cohort_size_control"	"count_without_plp_control"	"count_with_plp_case"	"total_cohort_size_case"	"count_without_plp_case"	"p"	"OR"	"ci.int1"	"ci.int2"	"padj"	"ntests"
"KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_OUTER_KINETOCHORE"	"AURKB,BIRC5,CDCA8,CENPC,CENPS,CENPT,CENPW,CENPX,DSN1,INCENP,KNL1,MIS12,NDC80,NSL1,NUF2,PMF1,SPC24,SPC25,ZWINT"	"KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_OUTER_KINETOCHORE"	8	6295	6287	1	830	829	1	0.947982479076932	0.0213385925768208	7.08679539228171	1	677
"KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION"	"CDC45,GINS1,GINS2,GINS3,GINS4,MCM10,MCM2,MCM3,MCM4,MCM5,MCM6,MCM7,PCNA,POLA1,POLA2,POLE,POLE2,POLE3,POLE4,PRIM1,PRIM2,RFC1,RFC2,RFC3,RFC4,RFC5,RPA1,RPA2,RPA3,WDHD1"	"KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION"	30	6295	6265	7	830	823	0.191638130128212	1.77604496910421	0.65635404060076	4.14374712402317	1	677
"KEGG_MEDICUS_REFERENCE_P16_CELL_CYCLE_G1_S"	"CCND1,CCND2,CCND3,CDK4,CDK6,CDKN2A,E2F1,E2F2,E2F3,RB1"	"KEGG_MEDICUS_REFERENCE_P16_CELL_CYCLE_G1_S"	2	6295	6293	2	830	828	0.0692773698343373	7.5961969832003	0.549941491497304	104.951856373969	1	677
"KEGG_MEDICUS_REFERENCE_P4_PR_PI3K_SIGNALING_PATHWAY"	"AKT1,AKT2,AKT3,PGR,PIK3CA,PIK3CB,PIK3CD,SRC"	"KEGG_MEDICUS_REFERENCE_P4_PR_PI3K_SIGNALING_PATHWAY"	3	6295	6292	1	830	829	0.390750438097966	2.52964943458932	0.0481345885245442	31.5315073322657	1	677
"KEGG_MEDICUS_REFERENCE_P4_PR_RAS_ERK_SIGNALING_PATHWAY"	"ARAF,BRAF,CCND1,GRB2,HRAS,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,NRAS,PGR,RAF1,SOS1,SOS2,SRC"	"KEGG_MEDICUS_REFERENCE_P4_PR_RAS_ERK_SIGNALING_PATHWAY"	16	6295	6279	2	830	828	1	0.947919578020892	0.105550654565862	4.04304498476498	1	677
"KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PI3K_SIGNALING_PATHWAY"	"AKT1,AKT2,AKT3,MTOR,PDGFA,PDGFB,PDGFRA,PDGFRB,PIK3CA,PIK3CB,PIK3CD,RPS6KB1,RPS6KB2"	"KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PI3K_SIGNALING_PATHWAY"	4	6295	6291	2	830	828	0.148042662990329	3.79778569806776	0.343043114258832	26.5370771781402	1	677
"KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PLCG_CAMK_SIGNALING_PATHWAY"	"CALM1,CALM2,CALM3,CAMK1,CAMK1D,CAMK1G,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CAMK4,PDGFA,PDGFB,PDGFRA,PDGFRB,PLCG1,PLCG2"	"KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PLCG_CAMK_SIGNALING_PATHWAY"	2	6295	6293	4	830	826	0.00225985313504516	15.2258780947886	2.17827399032685	168.407533798969	1	677
"KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_RAS_ERK_SIGNALING_PATHWAY"	"ARAF,BRAF,GRB2,HRAS,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,NRAS,PDGFA,PDGFB,PDGFRA,PDGFRB,RAF1,SOS1,SOS2"	"KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_RAS_ERK_SIGNALING_PATHWAY"	17	6295	6278	3	830	827	0.500893139174688	1.33957524406311	0.250980671891778	4.64585006506103	1	677
"KEGG_MEDICUS_REFERENCE_PDL_PD1_SHP_PI3K_SIGNALING_PATHWAY"	"CD274,PDCD1,PDCD1LG2,PIK3CD,PIK3R1,PIK3R2,PIK3R3,PTPN11,PTPN6"	"KEGG_MEDICUS_REFERENCE_PDL_PD1_SHP_PI3K_SIGNALING_PATHWAY"	9	6295	6286	2	830	828	0.372642225436256	1.68690680633514	0.177056056443234	8.16965804756483	1	677
"KEGG_MEDICUS_REFERENCE_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION"	"CALCOCO2,CISD1,CISD2,FAF2,FKBP8,HK1,MAP1LC3A,MAP1LC3B,MAP1LC3B2,MAP1LC3C,NBR1,OPTN,PINK1,PRKN,SQSTM1,TAX1BP1,TOMM70"	"KEGG_MEDICUS_REFERENCE_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION"	32	6295	6263	7	830	823	0.210395997131441	1.66452844697772	0.618054614451114	3.8555293152162	1	677
"KEGG_MEDICUS_REFERENCE_PKR_EIF2ALPHA_SIGNALING_PATHWAY"	"EIF2AK2,EIF2B1,EIF2B2,EIF2B3,EIF2B4,EIF2B5,EIF2S1"	"KEGG_MEDICUS_REFERENCE_PKR_EIF2ALPHA_SIGNALING_PATHWAY"	32	6295	6263	5	830	825	0.613052630795328	1.18614153368962	0.359787068455776	3.07854908961452	1	677
"KEGG_MEDICUS_REFERENCE_PLASMIN_MEDIATED_ACTIVATION_OF_LATENT_TGF_BETA"	"FBN1,LTBP1,LTBP3,LTBP4,PLG,TGFB1,TGFB2,TGFB3"	"KEGG_MEDICUS_REFERENCE_PLASMIN_MEDIATED_ACTIVATION_OF_LATENT_TGF_BETA"	54	6295	6241	6	830	824	0.840820602987962	0.841605255662994	0.294917326494529	1.96223887400209	1	677
"KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY"	"AKT1,AKT2,AKT3,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R2A,PPP2R2B,PPP2R2C,PPP2R2D,PPP2R3A,PPP2R3B,PPP2R3C,PPP2R5A,PPP2R5B,PPP2R5C,PPP2R5D,PPP2R5E"	"KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY"	24	6295	6271	5	830	825	0.37623087063725	1.58345329219976	0.470590580495347	4.24928216805431	1	677
"KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION"	"CDC45,CDC6,CDT1,GINS1,GINS2,GINS3,GINS4,MCM2,MCM3,MCM4,MCM5,MCM6,MCM7,MTBP,ORC1,ORC2,ORC3,ORC4,ORC5,ORC6,POLE,POLE2,POLE3,POLE4,RECQL4,TICRR,TOPBP1"	"KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION"	84	6295	6211	14	830	816	0.426060850900115	1.26853949033492	0.661907391514739	2.26176273916656	1	677
"KEGG_MEDICUS_REFERENCE_PRL_JAK_STAT_SIGNALING_PATHWAY"	"JAK2,PRL,PRLR,STAT5A,STAT5B"	"KEGG_MEDICUS_REFERENCE_PRL_JAK_STAT_SIGNALING_PATHWAY"	23	6295	6272	2	830	828	0.761203827392523	0.658718377244408	0.075142988376691	2.67364250484845	1	677
"KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY"	"ATF2,ATF4,ATF6B,CAV1,CAV2,CAV3,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,CYBA,CYBB,EGR1,FYN,MAPK1,MAPK3,NCF1,NCF2,NCF4,PIK3CA,PIK3CB,PIK3CD,PRKCD,PRNP,RAC1,RAC2"	"KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY"	30	6295	6265	2	830	828	0.576690030146117	0.504466175549576	0.0583150700462639	1.99426731607656	1	677
"KEGG_MEDICUS_REFERENCE_PROK_PRKR_GI_ERK_SIGNALING_PATHWAY"	"GNAI1,GNAI2,GNAI3,MAPK1,MAPK3,PROK1,PROK2,PROKR1,PROKR2"	"KEGG_MEDICUS_REFERENCE_PROK_PRKR_GI_ERK_SIGNALING_PATHWAY"	11	6295	6284	2	830	828	0.657257477392953	1.37981073507975	0.148393081834127	6.33882600295754	1	677
"KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH"	"CLASP1,CLASP2,CLIP1,CLIP2,MAPRE1,TUBA1A,TUBA1B,TUBA1C,TUBA3C,TUBA3D,TUBA3E,TUBA4A,TUBA8,TUBB,TUBB1,TUBB2A,TUBB2B,TUBB3,TUBB4A,TUBB4B,TUBB6,TUBB8"	"KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH"	26	6295	6269	4	830	826	0.773102570431807	1.16759426248973	0.295387849930668	3.37762152050928	1	677
"KEGG_MEDICUS_REFERENCE_PTH_PTH1R_PKA_SIGNALING_PATHWAY"	"ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,GNAS,PRKACA,PRKACB,PRKACG,PTH,PTH1R"	"KEGG_MEDICUS_REFERENCE_PTH_PTH1R_PKA_SIGNALING_PATHWAY"	34	6295	6261	3	830	827	0.795354434651902	0.668039021013802	0.130986271140249	2.13167314944125	1	677
"KEGG_MEDICUS_REFERENCE_PYRIN_INFLAMMASOME_SIGNALING_PATHWAY"	"CASP1,IL18,IL1B,MEFV,PYCARD"	"KEGG_MEDICUS_REFERENCE_PYRIN_INFLAMMASOME_SIGNALING_PATHWAY"	74	6295	6221	4	830	826	0.0754787871351997	0.407143048791583	0.107800344625032	1.09150291513784	1	677
"KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT"	"ACTR10,ACTR1A,ACTR1B,DCTN1,DCTN2,DCTN3,DCTN4,DCTN5,DCTN6,DYNC1H1,DYNC1I1,DYNC1I2,DYNC1LI1,DYNC1LI2,DYNC2H1,DYNC2LI1,DYNLL1,DYNLL2,DYNLRB1,DYNLRB2,DYNLT1,DYNLT3,OSBPL1A,RAB7A,RAB7B,RILP,TUBA1A,TUBA1B,TUBA1C,TUBA3C,TUBA3D,TUBA3E,TUBA4A,TUBA8,TUBB,TUBB1,TUBB2A,TUBB2B,TUBB3,TUBB4A,TUBB4B,TUBB6,TUBB8"	"KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT"	69	6295	6226	7	830	823	0.593451361860744	0.76749037536871	0.296487730663204	1.67526960590659	1	677
"KEGG_MEDICUS_REFERENCE_RAD51_DSDNA_DESTABILIZATION"	"HELQ,RAD51,RAD51B,RAD51C,RAD51D,RFWD3,RPA1,RPA2,RPA3,RPA4,XRCC2"	"KEGG_MEDICUS_REFERENCE_RAD51_DSDNA_DESTABILIZATION"	14	6295	6281	5	830	825	0.0614421242622175	2.7185027921161	0.764305811844048	8.0140585047926	1	677
"KEGG_MEDICUS_REFERENCE_RECRUITMENT_AND_FORMATION_OF_THE_MCC"	"AURKB,BUB1,BUB1B,BUB3,CDC20,KNL1,MAD1L1,MAD2L1,NDC80,TTK"	"KEGG_MEDICUS_REFERENCE_RECRUITMENT_AND_FORMATION_OF_THE_MCC"	15	6295	6280	3	830	827	0.458141209218907	1.51863026519076	0.281218453607963	5.38484689820758	1	677
"KEGG_MEDICUS_REFERENCE_REGULATION_OF_COMPLEMENT_CASCADE_CFHR"	"CFH,CFHR1,CFHR2,CFHR3,CFHR4,CFHR5"	"KEGG_MEDICUS_REFERENCE_REGULATION_OF_COMPLEMENT_CASCADE_CFHR"	11	6295	6284	1	830	829	1	0.689142126904298	0.0159906653188848	4.75243675444313	1	677
"KEGG_MEDICUS_REFERENCE_REGULATION_OF_COMPLEMENT_CASCADE_MAC_INHIBITION"	"C6,C7,C8A,C8B,C8G,C9,CD59,CLU,VTN"	"KEGG_MEDICUS_REFERENCE_REGULATION_OF_COMPLEMENT_CASCADE_MAC_INHIBITION"	56	6295	6239	6	830	824	0.841777945108747	0.811280977520569	0.284717539240342	1.88737899174085	1	677
"KEGG_MEDICUS_REFERENCE_REGULATION_OF_FIBRINOLYTIC_SYSTEM_C1INH"	"C1R,C1S,MASP1,MASP2,PLAU,SERPING1"	"KEGG_MEDICUS_REFERENCE_REGULATION_OF_FIBRINOLYTIC_SYSTEM_C1INH"	15	6295	6280	3	830	827	0.458141209218907	1.51863026519076	0.281218453607963	5.38484689820758	1	677
"KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PATHWAY_ADAPTOR_PROTEINS"	"GAB1,GAB2,GRB2,PTPN11,SHC1,SHC2,SHC3,SHC4,SOS1,SOS2"	"KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PATHWAY_ADAPTOR_PROTEINS"	16	6295	6279	4	830	826	0.281107765312425	1.90010735716599	0.461192024668114	5.90947352760283	1	677
"KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_RAS_UBIQUITINATION_BY_CUL3_COMPLEX"	"CUL3,HRAS,KRAS,LZTR1,NRAS,RIT1"	"KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_RAS_UBIQUITINATION_BY_CUL3_COMPLEX"	20	6295	6275	3	830	827	0.744996949165774	1.13810968539201	0.216112008456927	3.84991759504474	1	677
"KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_RASGAP"	"HRAS,KRAS,NRAS,RASA1,RASA2,RASA3,RASA4,RASAL1"	"KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_RASGAP"	3	6295	6292	2	830	828	0.10670205366955	5.06414038798647	0.422395221308259	44.2687976813568	1	677
"KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_UBIQUITINATION_OF_RTK_BY_CBL"	"CBL,CSF1R,EGFR,EPHA2,ERBB2,ERBB3,ERBB4,FGFR1,FGFR2,FGFR3,FGFR4,FLT1,FLT3,FLT4,IGF1R,INSR,KDR,KIT,MET,NGFR,NTRK1,NTRK2,PDGFRA,PDGFRB,TEK"	"KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_UBIQUITINATION_OF_RTK_BY_CBL"	69	6295	6226	14	830	816	0.165044699195372	1.54797690557939	0.800807325915393	2.79178045879373	1	677
"KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT"	"ACTR10,ACTR1A,ACTR1B,DCTN1,DCTN2,DCTN3,DCTN4,DCTN5,DCTN6,DNAH1,DNAH10,DNAH11,DNAH12,DNAH17,DNAH2,DNAH3,DNAH5,DNAH6,DNAH7,DNAH8,DNAH9,DNAI1,DNAI2,DNAL1,DNAL4,DNALI1,TUBA1A,TUBA1B,TUBA1C,TUBA3C,TUBA3D,TUBA3E,TUBA4A,TUBA8,TUBB,TUBB1,TUBB2A,TUBB2B,TUBB3,TUBB4A,TUBB4B,TUBB6,TUBB8"	"KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT"	225	6295	6070	44	830	786	0.0195381929409605	1.51009989932965	1.0582116660659	2.11383063609418	1	677
"KEGG_MEDICUS_REFERENCE_RIG_I_IRF7_3_SIGNALING_PATHWAY"	"AZI2,IFNA1,IFNA10,IFNA13,IFNA14,IFNA16,IFNA17,IFNA2,IFNA21,IFNA4,IFNA5,IFNA6,IFNA7,IFNA8,IFNB1,IKBKE,IRF3,IRF7,MAVS,RIGI,TANK,TBK1,TBKBP1,TRAF3"	"KEGG_MEDICUS_REFERENCE_RIG_I_IRF7_3_SIGNALING_PATHWAY"	6	6295	6289	2	830	828	0.237077297788976	2.53148942431834	0.249468911670984	14.1829675919508	1	677
"KEGG_MEDICUS_REFERENCE_RIG_I_NFKB_SIGNALING_PATHWAY"	"CHUK,IFNA1,IFNA10,IFNA13,IFNA14,IFNA16,IFNA17,IFNA2,IFNA21,IFNA4,IFNA5,IFNA6,IFNA7,IFNA8,IFNB1,IKBKB,IKBKG,MAVS,NFKB1,NFKBIA,RELA,RIGI"	"KEGG_MEDICUS_REFERENCE_RIG_I_NFKB_SIGNALING_PATHWAY"	2	6295	6293	1	830	829	0.310382171032059	3.79441113317013	0.0642574018744601	72.8062192521584	1	677
"KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY"	"EGF,EGFR,ERBB2,ERBB3,ERBB4,FGF1,FGF10,FGF16,FGF17,FGF18,FGF19,FGF2,FGF20,FGF21,FGF22,FGF23,FGF3,FGF4,FGF5,FGF6,FGF7,FGF8,FGF9,FGFR1,FGFR2,FGFR3,FGFR4,FLT1,FLT4,GDNF,HGF,ITPR1,ITPR2,ITPR3,KDR,MET,MST1,MST1R,NGF,NTRK1,NTRK2,NTRK3,PDGFA,PDGFB,PDGFC,PDGFD,PDGFRA,PDGFRB,PLCG1,PLCG2,RET,VEGFA,VEGFB,VEGFC,VEGFD"	"KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY"	107	6295	6188	19	830	811	0.260260041662864	1.35480717978723	0.780737015236785	2.23520105762768	1	677
"KEGG_MEDICUS_REFERENCE_SKELETAL_TYPE_VGCC_RYR_SIGNALING"	"ASPH,CACNA1S,CACNA2D1,CACNA2D2,CACNA2D3,CACNA2D4,CACNB1,CACNB2,CACNB3,CACNB4,CACNG1,CACNG2,CACNG3,CACNG4,CACNG5,CACNG6,CACNG7,CASQ1,CASQ2,RYR1,TRDN"	"KEGG_MEDICUS_REFERENCE_SKELETAL_TYPE_VGCC_RYR_SIGNALING"	81	6295	6214	11	830	819	0.870371352536574	1.0303748621779	0.492694314935561	1.95340736629059	1	677
"KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING"	"ANAPC1,ANAPC10,ANAPC11,ANAPC13,ANAPC2,ANAPC4,ANAPC5,ANAPC7,BUB1B,BUB3,CDC16,CDC20,CDC23,CDC26,CDC27,ESPL1,MAD1L1,MAD2L1,MAD2L2,PTTG1,PTTG2"	"KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING"	14	6295	6281	3	830	827	0.438744876031238	1.62734045936806	0.299260387546187	5.84819972324653	1	677
"KEGG_MEDICUS_REFERENCE_STEROID_HORMONE_BIOSYNTHESIS_PROGESTERONE_TO_CORTISOL_CORTISONE"	"CYP11B1,CYP11B2,CYP17A1,CYP21A2,HSD11B2"	"KEGG_MEDICUS_REFERENCE_STEROID_HORMONE_BIOSYNTHESIS_PROGESTERONE_TO_CORTISOL_CORTISONE"	22	6295	6273	9	830	821	0.00709292900184335	3.12492369319554	1.26209140971757	7.09062628410031	1	677
"KEGG_MEDICUS_REFERENCE_TAC3_TACR3_PLC_PKC_SIGNALING_PATHWAY"	"GNAQ,PLCB1,PLCB2,PLCB3,PLCB4,PRKCA,PRKCB,PRKCG,TAC3,TACR3"	"KEGG_MEDICUS_REFERENCE_TAC3_TACR3_PLC_PKC_SIGNALING_PATHWAY"	20	6295	6275	4	830	826	0.516407516612577	1.51925820224714	0.376671567143315	4.55102056507347	1	677
"KEGG_MEDICUS_REFERENCE_TBK1_MEDIATED_AUTOPHAGOSOME_FORMATION"	"CALCOCO2,MAP1LC3A,MAP1LC3B,MAP1LC3B2,MAP1LC3C,NBR1,OPTN,SQSTM1,TAX1BP1,TBK1"	"KEGG_MEDICUS_REFERENCE_TBK1_MEDIATED_AUTOPHAGOSOME_FORMATION"	11	6295	6284	1	830	829	1	0.689142126904298	0.0159906653188848	4.75243675444313	1	677
"KEGG_MEDICUS_REFERENCE_TCR_PLCG_ITPR_SIGNALING_PATHWAY"	"CD247,CD3D,CD3E,CD3G,CD4,FYN,GRAP2,ITPR1,ITPR2,ITPR3,LAT,LCK,LCP2,PLCG1,PLCG2,VAV1,VAV2,VAV3,ZAP70"	"KEGG_MEDICUS_REFERENCE_TCR_PLCG_ITPR_SIGNALING_PATHWAY"	28	6295	6267	8	830	822	0.0627669090871727	2.17799637757367	0.85489168676872	4.92535644574914	1	677
"KEGG_MEDICUS_REFERENCE_TELOMERASE_RNA_MATURATION"	"PARN,TENT4B,TERC,TGS1,ZCCHC8"	"KEGG_MEDICUS_REFERENCE_TELOMERASE_RNA_MATURATION"	2	6295	6293	1	830	829	0.310382171032059	3.79441113317013	0.0642574018744601	72.8062192521584	1	677
"KEGG_MEDICUS_REFERENCE_TELOMERE_ELONGATION"	"ACD,CTC1,DKC1,GAR1,NHP2,NOP10,POT1,RTEL1,RUVBL1,RUVBL2,STN1,TEN1,TERC,TERF1,TERF2,TERF2IP,TERT,TINF2,WRAP53"	"KEGG_MEDICUS_REFERENCE_TELOMERE_ELONGATION"	39	6295	6256	4	830	826	0.812830074334305	0.776834859486284	0.201123304554832	2.16112860058819	1	677
"KEGG_MEDICUS_REFERENCE_TESTOSTERONE_BIOSYNTHESIS"	"AKR1C3,CYP17A1,HSD17B2,HSD17B3,HSD17B6,HSD17B8,HSD3B1,HSD3B2,SRD5A1,SRD5A2,SRD5A3"	"KEGG_MEDICUS_REFERENCE_TESTOSTERONE_BIOSYNTHESIS"	53	6295	6242	7	830	823	1	1.00171921112783	0.382907726914741	2.2209908859625	1	677
"KEGG_MEDICUS_REFERENCE_TETHERING_OF_LATE_ENDOSOMES_AND_LYSOSOMES"	"ARL8B,PLEKHM1,RAB7A,RAB7B,VPS11,VPS16,VPS18,VPS33A,VPS39,VPS41"	"KEGG_MEDICUS_REFERENCE_TETHERING_OF_LATE_ENDOSOMES_AND_LYSOSOMES"	48	6295	6247	10	830	820	0.212632850555482	1.58701153534789	0.713055862667435	3.19248836592909	1	677
"KEGG_MEDICUS_REFERENCE_TGFA_EGFR_PI3K_SIGNALING_PATHWAY"	"AKT1,AKT2,AKT3,EGFR,MTOR,PIK3CA,PIK3CB,PIK3CD,TGFA"	"KEGG_MEDICUS_REFERENCE_TGFA_EGFR_PI3K_SIGNALING_PATHWAY"	5	6295	6290	1	830	829	0.524506508448018	1.51737893490383	0.0320457053204565	13.584224803752	1	677
"KEGG_MEDICUS_REFERENCE_TGFA_EGFR_PLCG_PKC_SIGNALING_PATHWAY"	"EGFR,ELK1,PLCG1,PLCG2,PRKCA,PRKCB,PRKCG,TGFA"	"KEGG_MEDICUS_REFERENCE_TGFA_EGFR_PLCG_PKC_SIGNALING_PATHWAY"	5	6295	6290	2	830	828	0.191881478538078	3.03796921356719	0.288849286494321	18.5901314814676	1	677
"KEGG_MEDICUS_REFERENCE_TGFA_EGFR_RAS_ERK_SIGNALING_PATHWAY"	"ARAF,BRAF,EGFR,GRB2,HRAS,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,NRAS,RAF1,SOS1,SOS2,TGFA"	"KEGG_MEDICUS_REFERENCE_TGFA_EGFR_RAS_ERK_SIGNALING_PATHWAY"	18	6295	6277	2	830	828	1	0.842373561415548	0.0946189383962342	3.52843218430792	1	677
"KEGG_MEDICUS_REFERENCE_THYROID_HORMONE_SIGNALING_PATHWAY"	"ATP2A2,MYH6,RXRA,RXRB,RXRG,SLC16A10,SLC16A2,THRA,THRB"	"KEGG_MEDICUS_REFERENCE_THYROID_HORMONE_SIGNALING_PATHWAY"	23	6295	6272	6	830	824	0.140701485988947	1.98545429521602	0.659308671529845	5.03524387582109	1	677
"KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY"	"ACTB,ACTG1,ACTR2,ACTR3,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,CLDN1,CLDN10,CLDN11,CLDN14,CLDN15,CLDN16,CLDN17,CLDN18,CLDN19,CLDN2,CLDN20,CLDN22,CLDN23,CLDN24,CLDN25,CLDN3,CLDN34,CLDN4,CLDN5,CLDN6,CLDN7,CLDN8,CLDN9,CTTN,OCLN,TJP1"	"KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY"	28	6295	6267	5	830	825	0.581681325818228	1.35642453729019	0.407825859371078	3.57147506158157	1	677
"KEGG_MEDICUS_REFERENCE_TLR1_2_4_NFKB_SIGNALING_PATHWAY"	"CHUK,IKBKB,IKBKG,IL12A,IL12B,IL6,IRAK1,IRAK4,MAP3K7,MYD88,NFKB1,NFKBIA,RELA,TAB2,TIRAP,TLR1,TLR2,TLR4,TNF,TRAF6"	"KEGG_MEDICUS_REFERENCE_TLR1_2_4_NFKB_SIGNALING_PATHWAY"	28	6295	6267	5	830	825	0.581681325818228	1.35642453729019	0.407825859371078	3.57147506158157	1	677
"KEGG_MEDICUS_REFERENCE_TLR2_4_MAPK_SIGNALING_PATHWAY"	"FOS,IRAK1,IRAK4,JUN,MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K6,MAP2K7,MAP3K7,MAPK1,MAPK10,MAPK11,MAPK12,MAPK13,MAPK14,MAPK3,MAPK8,MAPK9,MYD88,TAB2,TIRAP,TLR2,TLR4,TRAF6"	"KEGG_MEDICUS_REFERENCE_TLR2_4_MAPK_SIGNALING_PATHWAY"	23	6295	6272	4	830	826	0.547497620357896	1.32049992475047	0.331137342208913	3.87779900029997	1	677
"KEGG_MEDICUS_REFERENCE_TLR3_IRF3_SIGNALING_PATHWAY"	"CREBBP,EP300,IFNB1,IKBKE,IRF3,TBK1,TICAM1,TLR3,TRAF3"	"KEGG_MEDICUS_REFERENCE_TLR3_IRF3_SIGNALING_PATHWAY"	2	6295	6293	2	830	828	0.0692773698343373	7.5961969832003	0.549941491497304	104.951856373969	1	677
"KEGG_MEDICUS_REFERENCE_TLR3_IRF7_SIGNALING_PATHWAY"	"IFNA1,IFNA10,IFNA13,IFNA14,IFNA16,IFNA17,IFNA2,IFNA21,IFNA4,IFNA5,IFNA6,IFNA7,IFNA8,IKBKE,IRF7,TBK1,TICAM1,TLR3,TRAF3"	"KEGG_MEDICUS_REFERENCE_TLR3_IRF7_SIGNALING_PATHWAY"	6	6295	6289	2	830	828	0.237077297788976	2.53148942431834	0.249468911670984	14.1829675919508	1	677
"KEGG_MEDICUS_REFERENCE_TLR3_NFKB_SIGNALING_PATHWAY"	"CHUK,IKBKB,IKBKG,MAP3K7,NFKB1,NFKBIA,RELA,TICAM1,TLR3,TRAF6"	"KEGG_MEDICUS_REFERENCE_TLR3_NFKB_SIGNALING_PATHWAY"	7	6295	6288	2	830	828	0.282720366862045	2.16946107956709	0.219541934048884	11.4160497865815	1	677
"KEGG_MEDICUS_REFERENCE_TLR4_IRF3_7_SIGNALING_PATHWAY"	"IFNB1,IKBKE,IRF3,IRF7,TBK1,TICAM1,TICAM2,TLR4,TRAF3"	"KEGG_MEDICUS_REFERENCE_TLR4_IRF3_7_SIGNALING_PATHWAY"	6	6295	6289	2	830	828	0.237077297788976	2.53148942431834	0.249468911670984	14.1829675919508	1	677
"KEGG_MEDICUS_REFERENCE_TLR5_NFKB_SIGNALING_PATHWAY"	"CHUK,IKBKB,IKBKG,IL12A,IL12B,IL6,IRAK1,IRAK4,MAP3K7,MYD88,NFKB1,NFKBIA,RELA,TAB2,TLR5,TNF,TRAF6"	"KEGG_MEDICUS_REFERENCE_TLR5_NFKB_SIGNALING_PATHWAY"	28	6295	6267	5	830	825	0.581681325818228	1.35642453729019	0.407825859371078	3.57147506158157	1	677
