"pathway_id"	"genes"	"pathway_name"	"population"	"total_cohort_size_control"	"count_with_plp_control"	"count_without_plp_control"	"count_with_plp_case"	"total_cohort_size_case"	"count_without_plp_case"	"p"	"OR"	"ci.int1"	"ci.int2"	"padj"	"ntests"
"KEGG_MEDICUS_REFERENCE_LESION_BYPASS_BY_TLS_AND_DSB_FORMATION"	"DCLRE1A,EME1,ERCC1,ERCC4,FAN1,FANCD2,FANCI,MAD2L2,MUS81,REV1,REV3L,SLX1A,SLX1B,SLX4,UBB"	"KEGG_MEDICUS_REFERENCE_LESION_BYPASS_BY_TLS_AND_DSB_FORMATION"	"all"	74023	767	73256	11	830	819	0.386618680147518	1.28278592281788	0.63512491803346	2.32047201137262	1	677
"KEGG_MEDICUS_REFERENCE_LEUCINE_DEGRADATION"	"ACADM,AUH,HMGCL,HMGCLL1,IVD,MCCC1,MCCC2"	"KEGG_MEDICUS_REFERENCE_LEUCINE_DEGRADATION"	"all"	74023	867	73156	16	830	814	0.0513775736088493	1.65851725384752	0.939192324598863	2.72541791328255	1	677
"KEGG_MEDICUS_REFERENCE_LHCGR_GNAS_PKA_SIGNALING_PATHWAY"	"ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,CGA,GNAS,LHB,LHCGR,PRKACA,PRKACB,PRKACG"	"KEGG_MEDICUS_REFERENCE_LHCGR_GNAS_PKA_SIGNALING_PATHWAY"	"all"	74023	435	73588	3	830	827	0.642067160857184	0.613670989454052	0.125804071744815	1.81162389688855	1	677
"KEGG_MEDICUS_REFERENCE_LIGHT_HVEM_NFKB_SIGNALING_PATHWAY"	"CHUK,IKBKB,IKBKG,NFKB1,NFKBIA,RELA,TNFRSF14,TNFSF14,TRAF2,TRAF5"	"KEGG_MEDICUS_REFERENCE_LIGHT_HVEM_NFKB_SIGNALING_PATHWAY"	"all"	74023	68	73955	1	830	829	0.536859455550686	1.31190226522023	0.0327003590103807	7.57994200537914	1	677
"KEGG_MEDICUS_REFERENCE_LOADING_OF_THE_SMC5_SMC6_COMPLEX"	"NSMCE1,NSMCE2,NSMCE3,NSMCE4A,RAD18,RNF168,SLF1,SLF2,SMC5,SMC6,UBB"	"KEGG_MEDICUS_REFERENCE_LOADING_OF_THE_SMC5_SMC6_COMPLEX"	"all"	74023	256	73767	1	830	829	0.539416444086545	0.34761024869638	0.0087588589824403	1.95939447058444	1	677
"KEGG_MEDICUS_REFERENCE_LONG_PATCH_BER"	"FEN1,LIG1,PCNA,POLB,POLD1,POLD2,POLD3,POLD4,POLE,POLE2,POLE3,POLE4,RFC1,RFC2,RFC3,RFC4,RFC5"	"KEGG_MEDICUS_REFERENCE_LONG_PATCH_BER"	"all"	74023	109	73914	3	830	827	0.128648515085029	2.45984301265956	0.498529441071159	7.406310162325	1	677
"KEGG_MEDICUS_REFERENCE_LPAR_GNB_G_RHO_SIGNALING_PATHWAY"	"GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,LPAR1,LPAR2,LPAR3,LPAR4,LPAR5,RHOA"	"KEGG_MEDICUS_REFERENCE_LPAR_GNB_G_RHO_SIGNALING_PATHWAY"	"all"	74023	42	73981	1	830	829	0.380968860480589	2.12477304262158	0.0524969501772829	12.538829192657	1	677
"KEGG_MEDICUS_REFERENCE_MACHR_CA2_APOPTOTIC_PATHWAY"	"CHRM1,CHRM3,CHRM5,CYCS,GNAQ,ITPR1,ITPR2,ITPR3,MCU,PLCB1,PLCB2,PLCB3,PLCB4,SLC25A31,SLC25A4,SLC25A5,SLC25A6,VDAC1,VDAC2,VDAC3"	"KEGG_MEDICUS_REFERENCE_MACHR_CA2_APOPTOTIC_PATHWAY"	"all"	74023	431	73592	6	830	824	0.4927808509847	1.24329765066407	0.452429390741096	2.74000527479289	1	677
"KEGG_MEDICUS_REFERENCE_MAGI_PTEN_SIGNALING_PATHWAY"	"AKT1,AKT2,AKT3,MAGI1,MAGI2,PTEN"	"KEGG_MEDICUS_REFERENCE_MAGI_PTEN_SIGNALING_PATHWAY"	"all"	74023	50	73973	3	830	827	0.0211137179249941	5.36725140587452	1.06852833592204	16.6605350328991	1	677
"KEGG_MEDICUS_REFERENCE_MANNOSE_TYPE_O_GLYCAN_BIOSYNTHESIS_POMT_TO_POMK"	"B3GALNT2,POMGNT2,POMK,POMT1,POMT2"	"KEGG_MEDICUS_REFERENCE_MANNOSE_TYPE_O_GLYCAN_BIOSYNTHESIS_POMT_TO_POMK"	"all"	74023	335	73688	5	830	825	0.43405471467233	1.33310809567599	0.42890705023827	3.15473973335939	1	677
"KEGG_MEDICUS_REFERENCE_MDA5_IRF7_3_SIGNALING_PATHWAY"	"AZI2,IFIH1,IFNA1,IFNA10,IFNA13,IFNA14,IFNA16,IFNA17,IFNA2,IFNA21,IFNA4,IFNA5,IFNA6,IFNA7,IFNA8,IFNB1,IKBKE,IRF3,IRF7,MAVS,TANK,TBK1,TBKBP1,TRAF3"	"KEGG_MEDICUS_REFERENCE_MDA5_IRF7_3_SIGNALING_PATHWAY"	"all"	74023	94	73929	3	830	827	0.0935730734391022	2.85288578384124	0.576809221640427	8.6255188124699	1	677
"KEGG_MEDICUS_REFERENCE_MEMBRANE_INITIATED_PROGESTERONE_SIGNALING_PATHWAY"	"AKT1,AKT2,AKT3,PAQR5,PAQR7,PAQR8,PIK3CA,PIK3CB,PIK3CD"	"KEGG_MEDICUS_REFERENCE_MEMBRANE_INITIATED_PROGESTERONE_SIGNALING_PATHWAY"	"all"	74023	33	73990	1	830	829	0.315588157847243	2.70447271502527	0.0664064521877499	16.1882911407632	1	677
"KEGG_MEDICUS_REFERENCE_METHIONINE_DEGRADATION"	"AHCY,AHCYL1,AHCYL2,DNMT1,DNMT3A,DNMT3B,GNMT,MAT1A,MAT2A,MAT2B"	"KEGG_MEDICUS_REFERENCE_METHIONINE_DEGRADATION"	"all"	74023	501	73522	2	830	828	0.192259534396905	0.354499172690394	0.0427414486035828	1.29123624045734	1	677
"KEGG_MEDICUS_REFERENCE_MEVALONATE_PATHWAY"	"ACAT1,ACAT2,FDPS,GGPS1,HMGCR,HMGCS1,HMGCS2,IDI1,IDI2,MVD,MVK,PMVK"	"KEGG_MEDICUS_REFERENCE_MEVALONATE_PATHWAY"	"all"	74023	450	73573	8	830	822	0.176662070516733	1.59116391663003	0.680459040915575	3.17729577576193	1	677
"KEGG_MEDICUS_REFERENCE_MGLUR1_TRPC3_SIGNALING_PATHWAY"	"GNAQ,GRM1,ITPR1,ITPR2,ITPR3,PLCB1,PLCB2,PLCB3,PLCB4,PRKCA,PRKCB,PRKCG,TRPC3"	"KEGG_MEDICUS_REFERENCE_MGLUR1_TRPC3_SIGNALING_PATHWAY"	"all"	74023	630	73393	6	830	824	0.849564603935867	0.848279486166314	0.309216664297349	1.86461814143193	1	677
"KEGG_MEDICUS_REFERENCE_MGLUR5_CA2_APOPTOTIC_PATHWAY"	"APAF1,CASP3,CASP7,CASP9,CYCS,GNAQ,GRM5,ITPR1,ITPR2,ITPR3,MCU,PLCB1,PLCB2,PLCB3,PLCB4,SLC25A31,SLC25A4,SLC25A5,SLC25A6,VDAC1,VDAC2,VDAC3"	"KEGG_MEDICUS_REFERENCE_MGLUR5_CA2_APOPTOTIC_PATHWAY"	"all"	74023	434	73589	5	830	825	0.819065298448789	1.0276447405121	0.33111409183868	2.42634015643605	1	677
"KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION"	"AURKA,AURKB,KIF18B,KIF2C,MAPRE1,MAPRE3,TUBA1A,TUBA1B,TUBA1C,TUBA3C,TUBA3D,TUBA3E,TUBA4A,TUBA8,TUBB,TUBB1,TUBB2A,TUBB2B,TUBB3,TUBB4A,TUBB4B,TUBB6,TUBB8"	"KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION"	"all"	74023	314	73709	3	830	827	1	0.85154471177696	0.1743007003314	2.52012872397306	1	677
"KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION_AT_THE_MINUS_ENDS"	"KIF2A,PLK1,PSRC1,TUBA1A,TUBA1B,TUBA1C,TUBA3C,TUBA3D,TUBA3E,TUBA4A,TUBA8,TUBB,TUBB1,TUBB2A,TUBB2B,TUBB3,TUBB4A,TUBB4B,TUBB6,TUBB8"	"KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION_AT_THE_MINUS_ENDS"	"all"	74023	284	73739	3	830	827	1	0.941878715037384	0.192689849338447	2.79028118947468	1	677
"KEGG_MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION"	"CDK5RAP2,CKAP5,MZT2A,MZT2B,NEDD1,TPX2,TUBA1A,TUBA1B,TUBA1C,TUBA3C,TUBA3D,TUBA3E,TUBA4A,TUBA8,TUBB,TUBB1,TUBB2A,TUBB2B,TUBB3,TUBB4A,TUBB4B,TUBB6,TUBB8,TUBGCP2,TUBGCP3,TUBGCP4,TUBGCP5,TUBGCP6"	"KEGG_MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION"	"all"	74023	649	73374	10	830	820	0.344241676424185	1.37871350246152	0.655528585249492	2.56499855437897	1	677
"KEGG_MEDICUS_REFERENCE_MICROTUBULE_RHOA_SIGNALING_PATHWAY"	"ARHGEF2,RHOA,ROCK1,ROCK2,TUBA1A,TUBA1B,TUBA1C,TUBA3C,TUBA3D,TUBA3E,TUBA4A,TUBA8,TUBB,TUBB1,TUBB2A,TUBB2B,TUBB3,TUBB4A,TUBB4B,TUBB6,TUBB8"	"KEGG_MEDICUS_REFERENCE_MICROTUBULE_RHOA_SIGNALING_PATHWAY"	"all"	74023	300	73723	3	830	827	1	0.891452296730092	0.182427956745175	2.63948546296066	1	677
"KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS"	"ATP5F1A,ATP5F1D,ATP5F1E,ATP5PO,COA3,COA5,COA6,COX10,COX11,COX14,COX15,COX16,COX20,COX4I1,COX5A,COX6A2,COX6B1,COX8A,CYC1,MT-ATP6,NDUFA1,NDUFA10,NDUFA11,NDUFA12,NDUFA13,NDUFA2,NDUFA4,NDUFA6,NDUFA8,NDUFA9,NDUFAF1,NDUFAF2,NDUFAF3,NDUFAF4,NDUFAF5,NDUFAF6,NDUFAF8,NDUFB10,NDUFB11,NDUFB3,NDUFB7,NDUFB8,NDUFB9,NDUFC2,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS7,NDUFS8,NDUFV1,NDUFV2,SDHA,SDHB,SDHC,SDHD,UCP1,UQCRB,UQCRC2,UQCRFS1,UQCRQ"	"KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS"	"all"	74023	1308	72715	18	830	812	0.35376380388279	1.23234026934113	0.724347361763535	1.9679843292716	1	677
"KEGG_MEDICUS_REFERENCE_MLK_JNK_SIGNALING_PATHWAY"	"MAP2K4,MAP2K7,MAP3K10,MAP3K11,MAP3K12,MAP3K13,MAP3K20,MAP3K21,MAP3K9,MAPK10,MAPK8,MAPK9"	"KEGG_MEDICUS_REFERENCE_MLK_JNK_SIGNALING_PATHWAY"	"all"	74023	41	73982	1	830	829	0.374023890207125	2.17668516641448	0.0537479808425335	12.8617271097197	1	677
"KEGG_MEDICUS_REFERENCE_N_GLYCAN_BIOSYNTHESIS"	"B4GALT1,B4GALT2,B4GALT3,FUT8,GANAB,MAN1A1,MAN1A2,MAN1B1,MAN1C1,MAN2A1,MAN2A2,MGAT1,MGAT2,MOGS,ST6GAL1,ST6GAL2"	"KEGG_MEDICUS_REFERENCE_N_GLYCAN_BIOSYNTHESIS"	"all"	74023	158	73865	2	830	828	0.698607834696792	1.12922390881812	0.135325094344629	4.15997926733912	1	677
"KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_ALG6_TO_OST"	"ALG10,ALG10B,ALG6,ALG8,DAD1,DDOST,RPN1,RPN2,STT3A,STT3B,TUSC3"	"KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_ALG6_TO_OST"	"all"	74023	271	73752	6	830	824	0.135084028980246	1.98163191379424	0.718740577717783	4.38801363148054	1	677
"KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_ALG7_TO_ALG11"	"ALG1,ALG11,ALG13,ALG14,ALG2,DPAGT1"	"KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_ALG7_TO_ALG11"	"all"	74023	315	73708	2	830	828	0.592615308075345	0.565205184164035	0.0680347600102367	2.06522436783871	1	677
"KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_GLC_6P_TO_MAN_P_DOL"	"DPM1,DPM2,DPM3,GMPPA,GMPPB,GPI,MPI,PMM1,PMM2"	"KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_GLC_6P_TO_MAN_P_DOL"	"all"	74023	900	73123	9	830	821	0.873472073155182	0.890658950669067	0.404491367957227	1.70670058466496	1	677
"KEGG_MEDICUS_REFERENCE_NAD_BIOSYNTHESIS"	"AFMID,HAAO,IDO1,IDO2,KMO,KYNU,NADSYN1,NMNAT1,NMNAT2,NMNAT3,QPRT,TDO2"	"KEGG_MEDICUS_REFERENCE_NAD_BIOSYNTHESIS"	"all"	74023	281	73742	5	830	825	0.254146827211741	1.59043249514177	0.511076890254168	3.77087701959504	1	677
"KEGG_MEDICUS_REFERENCE_NOD_NFKB_SIGNALING_PATHWAY"	"CHUK,IKBKB,IKBKG,NFKB1,NFKBIA,NOD1,NOD2,RELA,RIPK2"	"KEGG_MEDICUS_REFERENCE_NOD_NFKB_SIGNALING_PATHWAY"	"all"	74023	62	73961	1	830	829	0.504785258985318	1.43894328252048	0.0358182129710854	8.34082910503127	1	677
"KEGG_MEDICUS_REFERENCE_NON_HOMOLOGOUS_END_JOINING"	"DCLRE1C,DNTT,LIG4,NHEJ1,PAXIP1,POLL,POLM,PRKDC,RIF1,TP53BP1,XRCC4,XRCC5,XRCC6"	"KEGG_MEDICUS_REFERENCE_NON_HOMOLOGOUS_END_JOINING"	"all"	74023	234	73789	3	830	827	0.749507425743243	1.14390547111231	0.233715558402329	3.39624505007494	1	677
"KEGG_MEDICUS_REFERENCE_NOTCH_LIGAND_UBIQUITYLATION"	"DLL1,DLL3,DLL4,JAG1,JAG2,MIB1,MIB2,NEURL1,NEURL1B"	"KEGG_MEDICUS_REFERENCE_NOTCH_LIGAND_UBIQUITYLATION"	"all"	74023	174	73849	1	830	829	1	0.511968898479425	0.0128760145236156	2.89827648983303	1	677
"KEGG_MEDICUS_REFERENCE_NOTCH_MESP2_SIGNALING"	"EPHA4,LFNG,MESP2,RBPJ,RIPPLY2,TBX6"	"KEGG_MEDICUS_REFERENCE_NOTCH_MESP2_SIGNALING"	"all"	74023	225	73798	2	830	828	1	0.792251202517857	0.0952005606959155	2.90439619319545	1	677
"KEGG_MEDICUS_REFERENCE_NOTCH_PROTEOLYTIC_ACTIVATION"	"ADAM17,APH1A,APH1B,NCSTN,NOTCH1,NOTCH2,NOTCH3,NOTCH4,PSEN1,PSEN2,PSENEN"	"KEGG_MEDICUS_REFERENCE_NOTCH_PROTEOLYTIC_ACTIVATION"	"all"	74023	163	73860	2	830	828	0.706059204279623	1.09451206848916	0.131203682443615	4.0297702888626	1	677
"KEGG_MEDICUS_REFERENCE_NOTCH_SIGNALING_PATHWAY"	"DLL1,DLL3,DLL4,HES1,HEY1,JAG1,JAG2,NOTCH1,NOTCH2,NOTCH3,NOTCH4,RBPJ,RBPJL"	"KEGG_MEDICUS_REFERENCE_NOTCH_SIGNALING_PATHWAY"	"all"	74023	196	73827	4	830	826	0.290257223463296	1.82412999413559	0.490913610523963	4.76324376642658	1	677
"KEGG_MEDICUS_REFERENCE_NRG_ERBB4_PI3K_SIGNALING_PATHWAY"	"AKT1,AKT2,AKT3,ERBB4,NRG1,NRG2,NRG3,NRG4,PIK3CA,PIK3CB,PIK3CD"	"KEGG_MEDICUS_REFERENCE_NRG_ERBB4_PI3K_SIGNALING_PATHWAY"	"all"	74023	155	73868	5	830	825	0.033534831985881	2.88816397935181	0.92235168159386	6.91312038467378	1	677
"KEGG_MEDICUS_REFERENCE_NUCLEAR_EXPORT_OF_MRNA"	"ALYREF,DDX19B,GLE1,NCBP1,NDC1,NUP107,NUP133,NUP155,NUP160,NUP188,NUP205,NUP210,NUP214,NUP35,NUP37,NUP43,NUP54,NUP58,NUP62,NUP85,NUP88,NUP93,NXF1,NXT1,NXT2,POM121,RANBP2,SEH1L,SRSF3,SRSF7"	"KEGG_MEDICUS_REFERENCE_NUCLEAR_EXPORT_OF_MRNA"	"all"	74023	775	73248	7	830	823	0.730392861240394	0.803883872253193	0.321119558309948	1.67184111062461	1	677
"KEGG_MEDICUS_REFERENCE_NUCLEAR_INITIATED_ESTROGEN_SIGNALING_PATHWAY"	"BCL2,CTSD,EBAG9,ESR1,ESR2,KRT19,NCOA1,NCOA2,NCOA3,PGR,TFF1"	"KEGG_MEDICUS_REFERENCE_NUCLEAR_INITIATED_ESTROGEN_SIGNALING_PATHWAY"	"all"	74023	167	73856	1	830	829	1	0.533479088685163	0.0134136946407411	3.02163132460148	1	677
"KEGG_MEDICUS_REFERENCE_OKAZAKI_FRAGMENT_MATURATION"	"DNA2,FEN1,LIG1,PCNA,POLD1,POLD2,POLD3,POLD4,RNASEH2A,RNASEH2B,RNASEH2C"	"KEGG_MEDICUS_REFERENCE_OKAZAKI_FRAGMENT_MATURATION"	"all"	74023	155	73868	1	830	829	1	0.574873781197711	0.0144477080444669	3.2594999508704	1	677
"KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_OUTER_KINETOCHORE"	"AURKB,BIRC5,CDCA8,CENPC,CENPS,CENPT,CENPW,CENPX,DSN1,INCENP,KNL1,MIS12,NDC80,NSL1,NUF2,PMF1,SPC24,SPC25,ZWINT"	"KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_OUTER_KINETOCHORE"	"all"	74023	61	73962	1	830	829	0.499227894495354	1.46255002870249	0.036396536518867	8.48264986849993	1	677
"KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION"	"CDC45,GINS1,GINS2,GINS3,GINS4,MCM10,MCM2,MCM3,MCM4,MCM5,MCM6,MCM7,PCNA,POLA1,POLA2,POLE,POLE2,POLE3,POLE4,PRIM1,PRIM2,RFC1,RFC2,RFC3,RFC4,RFC5,RPA1,RPA2,RPA3,WDHD1"	"KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION"	"all"	74023	333	73690	7	830	823	0.10888061438039	1.88218998964002	0.748555095866642	3.93919173484047	1	677
"KEGG_MEDICUS_REFERENCE_P16_CELL_CYCLE_G1_S"	"CCND1,CCND2,CCND3,CDK4,CDK6,CDKN2A,E2F1,E2F2,E2F3,RB1"	"KEGG_MEDICUS_REFERENCE_P16_CELL_CYCLE_G1_S"	"all"	74023	28	73995	2	830	828	0.0435345893312019	6.3827427806794	0.735636466037998	25.3796889949707	1	677
"KEGG_MEDICUS_REFERENCE_P4_PR_PI3K_SIGNALING_PATHWAY"	"AKT1,AKT2,AKT3,PGR,PIK3CA,PIK3CB,PIK3CD,SRC"	"KEGG_MEDICUS_REFERENCE_P4_PR_PI3K_SIGNALING_PATHWAY"	"all"	74023	33	73990	1	830	829	0.315588157847243	2.70447271502527	0.0664064521877499	16.1882911407632	1	677
"KEGG_MEDICUS_REFERENCE_P4_PR_RAS_ERK_SIGNALING_PATHWAY"	"ARAF,BRAF,CCND1,GRB2,HRAS,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,NRAS,PGR,RAF1,SOS1,SOS2,SRC"	"KEGG_MEDICUS_REFERENCE_P4_PR_RAS_ERK_SIGNALING_PATHWAY"	"all"	74023	112	73911	2	830	828	0.360992007340192	1.59397425814553	0.190360074114748	5.91205610454102	1	677
"KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PI3K_SIGNALING_PATHWAY"	"AKT1,AKT2,AKT3,MTOR,PDGFA,PDGFB,PDGFRA,PDGFRB,PIK3CA,PIK3CB,PIK3CD,RPS6KB1,RPS6KB2"	"KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PI3K_SIGNALING_PATHWAY"	"all"	74023	63	73960	2	830	828	0.162450834304705	2.83555421334464	0.335504219784672	10.7088036911846	1	677
"KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PLCG_CAMK_SIGNALING_PATHWAY"	"CALM1,CALM2,CALM3,CAMK1,CAMK1D,CAMK1G,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CAMK4,PDGFA,PDGFB,PDGFRA,PDGFRB,PLCG1,PLCG2"	"KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PLCG_CAMK_SIGNALING_PATHWAY"	"all"	74023	63	73960	4	830	826	0.0066233387516726	5.68467883717863	1.49903674038191	15.3394249445691	1	677
"KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_RAS_ERK_SIGNALING_PATHWAY"	"ARAF,BRAF,GRB2,HRAS,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,NRAS,PDGFA,PDGFB,PDGFRA,PDGFRB,RAF1,SOS1,SOS2"	"KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_RAS_ERK_SIGNALING_PATHWAY"	"all"	74023	133	73890	3	830	827	0.192358414011888	2.01529619616072	0.409563087825451	6.03901146782334	1	677
"KEGG_MEDICUS_REFERENCE_PDL_PD1_SHP_PI3K_SIGNALING_PATHWAY"	"CD274,PDCD1,PDCD1LG2,PIK3CD,PIK3R1,PIK3R2,PIK3R3,PTPN11,PTPN6"	"KEGG_MEDICUS_REFERENCE_PDL_PD1_SHP_PI3K_SIGNALING_PATHWAY"	"all"	74023	66	73957	2	830	828	0.174246137236093	2.70652821348311	0.320550656610765	10.2005607499158	1	677
"KEGG_MEDICUS_REFERENCE_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION"	"CALCOCO2,CISD1,CISD2,FAF2,FKBP8,HK1,MAP1LC3A,MAP1LC3B,MAP1LC3B2,MAP1LC3C,NBR1,OPTN,PINK1,PRKN,SQSTM1,TAX1BP1,TOMM70"	"KEGG_MEDICUS_REFERENCE_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION"	"all"	74023	362	73661	5	830	825	0.610584836708964	1.23322662783254	0.396961030054463	2.91623270385843	1	677
"KEGG_MEDICUS_REFERENCE_PKR_EIF2ALPHA_SIGNALING_PATHWAY"	"EIF2AK2,EIF2B1,EIF2B2,EIF2B3,EIF2B4,EIF2B5,EIF2S1"	"KEGG_MEDICUS_REFERENCE_PKR_EIF2ALPHA_SIGNALING_PATHWAY"	"all"	74023	412	73611	5	830	825	0.811841054712225	1.08282267596765	0.348797183814812	2.55779709961947	1	677
"KEGG_MEDICUS_REFERENCE_PLASMIN_MEDIATED_ACTIVATION_OF_LATENT_TGF_BETA"	"FBN1,LTBP1,LTBP3,LTBP4,PLG,TGFB1,TGFB2,TGFB3"	"KEGG_MEDICUS_REFERENCE_PLASMIN_MEDIATED_ACTIVATION_OF_LATENT_TGF_BETA"	"all"	74023	164	73859	6	830	824	0.0121408445775305	3.27918930069412	1.18270529838255	7.32239217204766	1	677
"KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY"	"AKT1,AKT2,AKT3,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R2A,PPP2R2B,PPP2R2C,PPP2R2D,PPP2R3A,PPP2R3B,PPP2R3C,PPP2R5A,PPP2R5B,PPP2R5C,PPP2R5D,PPP2R5E"	"KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY"	"all"	74023	295	73728	5	830	825	0.394609433751898	1.51465207529421	0.486928013152508	3.58920829169561	1	677
"KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION"	"CDC45,CDC6,CDT1,GINS1,GINS2,GINS3,GINS4,MCM2,MCM3,MCM4,MCM5,MCM6,MCM7,MTBP,ORC1,ORC2,ORC3,ORC4,ORC5,ORC6,POLE,POLE2,POLE3,POLE4,RECQL4,TICRR,TOPBP1"	"KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION"	"all"	74023	903	73120	14	830	816	0.2044426818244	1.38923778460767	0.753052306208558	2.35675706768125	1	677
"KEGG_MEDICUS_REFERENCE_PRL_JAK_STAT_SIGNALING_PATHWAY"	"JAK2,PRL,PRLR,STAT5A,STAT5B"	"KEGG_MEDICUS_REFERENCE_PRL_JAK_STAT_SIGNALING_PATHWAY"	"all"	74023	218	73805	2	830	828	1	0.817767756167425	0.0982477301095632	2.99886890272175	1	677
"KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY"	"ATF2,ATF4,ATF6B,CAV1,CAV2,CAV3,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,CYBA,CYBB,EGR1,FYN,MAPK1,MAPK3,NCF1,NCF2,NCF4,PIK3CA,PIK3CB,PIK3CD,PRKCD,PRNP,RAC1,RAC2"	"KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY"	"all"	74023	376	73647	2	830	828	0.45339757024719	0.473088640463556	0.0569967795118562	1.72646220393356	1	677
"KEGG_MEDICUS_REFERENCE_PROK_PRKR_GI_ERK_SIGNALING_PATHWAY"	"GNAI1,GNAI2,GNAI3,MAPK1,MAPK3,PROK1,PROK2,PROKR1,PROKR2"	"KEGG_MEDICUS_REFERENCE_PROK_PRKR_GI_ERK_SIGNALING_PATHWAY"	"all"	74023	107	73916	2	830	828	0.340961660736739	1.66858300582975	0.199160255089508	6.19612808585739	1	677
"KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH"	"CLASP1,CLASP2,CLIP1,CLIP2,MAPRE1,TUBA1A,TUBA1B,TUBA1C,TUBA3C,TUBA3D,TUBA3E,TUBA4A,TUBA8,TUBB,TUBB1,TUBB2A,TUBB2B,TUBB3,TUBB4A,TUBB4B,TUBB6,TUBB8"	"KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH"	"all"	74023	339	73684	4	830	826	0.794558928949458	1.05260495168554	0.284470465396473	2.73016553244084	1	677
"KEGG_MEDICUS_REFERENCE_PTH_PTH1R_PKA_SIGNALING_PATHWAY"	"ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,GNAS,PRKACA,PRKACB,PRKACG,PTH,PTH1R"	"KEGG_MEDICUS_REFERENCE_PTH_PTH1R_PKA_SIGNALING_PATHWAY"	"all"	74023	397	73626	3	830	827	0.807545062210205	0.672757030269068	0.13786658790417	1.9872224307021	1	677
"KEGG_MEDICUS_REFERENCE_PYRIN_INFLAMMASOME_SIGNALING_PATHWAY"	"CASP1,IL18,IL1B,MEFV,PYCARD"	"KEGG_MEDICUS_REFERENCE_PYRIN_INFLAMMASOME_SIGNALING_PATHWAY"	"all"	74023	293	73730	4	830	826	0.575962603247416	1.21858114882628	0.32904810462904	3.16514079355129	1	677
