pathway_id,control_cohort,pathway_name,genes,count_with_plp_control,count_with_plp_case,count_without_plp_control,count_without_plp_case,case_cohort,p,OR,ci.int1,ci.int2,FDR,ntests,ngenes,contains_overrepresented_gene,FDR.filtered,ntests.filtered
path:hsa05410,gnomAD,Hypertrophic cardiomyopathy,"CACNG3,CACNG2,DAG1,ACE,DES,DMD,AGT,EDN1,EMD,ITGA11,CACNG5,CACNG4,LAMA1,IGF1,IL6,ITGA6,ITGA1,ITGA2,ITGA2B,ITGA3,ITGA4,ITGA5,ITGA7,ITGA9,ITGAV,ITGB1,ITGB3,ITGB4,ITGB5,ITGB6,ITGB7,ITGB8,LAMA2,LMNA,MYBPC3,MYH6,MYH7,MYL2,MYL3,ATP2A1,ATP2A2,ATP2A3,PRKAG2,PRKAG3,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKAG1,CACNA2D3,CACNG8,CACNG7,CACNG6,ACTB,RYR2,SGCA,SGCB,SGCD,SGCG,SLC8A2,SLC8A1,SLC8A3,ACTC1,TGFB1,TGFB2,TGFB3,ACTG1,TNF,TNNC1,TNNI3,TNNT2,TPM1,TPM2,TPM3,TPM4,TTN,CACNA1C,CACNA1D,CACNA1F,CACNA1S,CACNA2D1,CACNB1,CACNB2,CACNB3,CACNB4,CACNG1,ITGA10,ITGA8,CACNA2D2,CACNA2D4",2042,48,71981,790,PBTA,4.00E-06,2.141758967,1.560638301,2.878411587,0.001411428,353,90,FALSE,0.001343456,336
path:hsa04670,PMBB_noCancer,Leukocyte transendothelial migration,"CLDN24,CLDN34,CDH5,OCLN,MYL12B,MYL9,RAPGEF3,VAV3,MYL12A,CLDN16,RAPGEF4,CLDN4,CLDN3,CLDN7,CLDN23,MAPK14,CLDN19,CTNNA1,CTNNA2,CTNNB1,CTNND1,CYBA,CYBB,PTK2B,CLDN14,CLDN15,CLDN17,GNAI1,GNAI2,GNAI3,ARHGAP35,CTNNA3,MYLPF,ICAM1,ITGA4,ITGAL,ITGAM,ITGB1,ITGB2,ITK,RHOA,ARHGAP5,RHOH,CD99,AFDN,MMP2,MMP9,MSN,MYL2,MYL5,NCF2,NCF4,CLDN20,CLDN11,F11R,CLDN18,PECAM1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCG1,PLCG2,CLDN22,PRKCA,PRKCB,PRKCG,MAPK11,MAPK13,PTK2,PTPN11,PXN,JAM2,MYL7,RAC1,RAC2,RAP1A,RAP1B,ACTB,ROCK1,MAPK12,CXCL12,CLDN25,SIPA1,NCF1,THY1,ACTG1,CLDN5,TXK,VASP,VAV1,VAV2,VCAM1,VCL,EZR,CXCR4,ACTN4,RASSF5,CD99L2,JAM3,PIK3R3,ACTN1,CLDN10,CLDN8,CLDN6,CLDN2,CLDN1,CLDN9,ESAM,MYL10,ROCK2,BCAR1,CDC42",134,28,7935,810,PBTA,0.001519028,2.046780398,1.302331445,3.116674738,0.536216851,353,114,FALSE,0.510393376,336
path:hsa04670,PMBB_noTumor,Leukocyte transendothelial migration,"CLDN24,CLDN34,CDH5,OCLN,MYL12B,MYL9,RAPGEF3,VAV3,MYL12A,CLDN16,RAPGEF4,CLDN4,CLDN3,CLDN7,CLDN23,MAPK14,CLDN19,CTNNA1,CTNNA2,CTNNB1,CTNND1,CYBA,CYBB,PTK2B,CLDN14,CLDN15,CLDN17,GNAI1,GNAI2,GNAI3,ARHGAP35,CTNNA3,MYLPF,ICAM1,ITGA4,ITGAL,ITGAM,ITGB1,ITGB2,ITK,RHOA,ARHGAP5,RHOH,CD99,AFDN,MMP2,MMP9,MSN,MYL2,MYL5,NCF2,NCF4,CLDN20,CLDN11,F11R,CLDN18,PECAM1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCG1,PLCG2,CLDN22,PRKCA,PRKCB,PRKCG,MAPK11,MAPK13,PTK2,PTPN11,PXN,JAM2,MYL7,RAC1,RAC2,RAP1A,RAP1B,ACTB,ROCK1,MAPK12,CXCL12,CLDN25,SIPA1,NCF1,THY1,ACTG1,CLDN5,TXK,VASP,VAV1,VAV2,VCAM1,VCL,EZR,CXCR4,ACTN4,RASSF5,CD99L2,JAM3,PIK3R3,ACTN1,CLDN10,CLDN8,CLDN6,CLDN2,CLDN1,CLDN9,ESAM,MYL10,ROCK2,BCAR1,CDC42",108,28,6187,810,PBTA,0.00275014,1.980098876,1.249307199,3.046359193,0.970799526,353,114,FALSE,0.924047141,336
path:hsa04672,gnomAD,Intestinal immune network for IgA production,"LOC102723407,LOC102723996,TNFSF13B,CCR9,TNFRSF13C,ICOSLG,TNFRSF13B,CCR10,ICOS,HLA-DMA,HLA-DMB,HLA-DOA,HLA-DOB,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB3,HLA-DRB4,HLA-DRB5,IL2,IL4,IL5,IL6,IL10,IL15,IL15RA,ITGA4,ITGB7,LTBR,PIGR,CCL28,AICDA,TNFRSF17,CCL25,CXCL12,TGFB1,CXCR4,MADCAM1,TNFSF13,MAP3K14,CD28,CD80,CD86,CD40,CD40LG",401,11,73622,827,PBTA,0.007391394,2.442038482,1.204518621,4.439612433,1,353,49,FALSE,1,336
path:hsa04672,PMBB_noCancer,Intestinal immune network for IgA production,"LOC102723407,LOC102723996,TNFSF13B,CCR9,TNFRSF13C,ICOSLG,TNFRSF13B,CCR10,ICOS,HLA-DMA,HLA-DMB,HLA-DOA,HLA-DOB,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB3,HLA-DRB4,HLA-DRB5,IL2,IL4,IL5,IL6,IL10,IL15,IL15RA,ITGA4,ITGB7,LTBR,PIGR,CCL28,AICDA,TNFRSF17,CCL25,CXCL12,TGFB1,CXCR4,MADCAM1,TNFSF13,MAP3K14,CD28,CD80,CD86,CD40,CD40LG",133,11,7936,827,PBTA,0.564842737,0.793712424,0.385206855,1.474551879,1,353,49,FALSE,1,336
path:hsa04672,PMBB_noTumor,Intestinal immune network for IgA production,"LOC102723407,LOC102723996,TNFSF13B,CCR9,TNFRSF13C,ICOSLG,TNFRSF13B,CCR10,ICOS,HLA-DMA,HLA-DMB,HLA-DOA,HLA-DOB,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB3,HLA-DRB4,HLA-DRB5,IL2,IL4,IL5,IL6,IL10,IL15,IL15RA,ITGA4,ITGB7,LTBR,PIGR,CCL28,AICDA,TNFRSF17,CCL25,CXCL12,TGFB1,CXCR4,MADCAM1,TNFSF13,MAP3K14,CD28,CD80,CD86,CD40,CD40LG",103,11,6192,827,PBTA,0.559397727,0.799642212,0.385446561,1.499448419,1,353,49,FALSE,1,336
path:hsa04710,gnomAD,Circadian rhythm,"TPTEP2-CSNK1E,CREB1,CRY1,CRY2,CSNK1D,CSNK1E,DBP,FBXW11,FBXL3,ARNTL,NFIL3,NPAS2,PRKAG2,PER1,PRKAG3,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKAG1,RORA,RORB,RORC,SKP1,BHLHE41,CUL1,BHLHE40,PER3,PER2,BTRC,NR1D1,CLOCK,NR1D2,RBX1",223,5,73800,833,PBTA,0.114479355,1.986419139,0.637065285,4.723541679,1,353,34,FALSE,1,336
path:hsa04710,PMBB_noCancer,Circadian rhythm,"TPTEP2-CSNK1E,CREB1,CRY1,CRY2,CSNK1D,CSNK1E,DBP,FBXW11,FBXL3,ARNTL,NFIL3,NPAS2,PRKAG2,PER1,PRKAG3,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKAG1,RORA,RORB,RORC,SKP1,BHLHE41,CUL1,BHLHE40,PER3,PER2,BTRC,NR1D1,CLOCK,NR1D2,RBX1",48,5,8021,833,PBTA,1,1.003025939,0.310754572,2.51687623,1,353,34,FALSE,1,336
path:hsa04710,PMBB_noTumor,Circadian rhythm,"TPTEP2-CSNK1E,CREB1,CRY1,CRY2,CSNK1D,CSNK1E,DBP,FBXW11,FBXL3,ARNTL,NFIL3,NPAS2,PRKAG2,PER1,PRKAG3,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKAG1,RORA,RORB,RORC,SKP1,BHLHE41,CUL1,BHLHE40,PER3,PER2,BTRC,NR1D1,CLOCK,NR1D2,RBX1",34,5,6261,833,PBTA,0.802161747,1.10527508,0.336513683,2.851694492,1,353,34,FALSE,1,336
path:hsa04713,gnomAD,Circadian entrainment,"GNB5,ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ADCYAP1,ADCYAP1R1,CREB1,CALML6,ADCY4,PLCB1,FOS,GNAI1,GNAI2,GNAI3,GNAO1,GNAQ,GNAS,GNB1,GNB2,GNB3,GNG3,GNG4,GNG5,GNG7,GNG10,GNG11,GNGT1,GNGT2,GRIA1,GRIA2,GRIA3,GRIA4,GRIN1,GRIN2A,GRIN2B,GRIN2C,GRIN2D,GUCY1A2,GUCY1A1,GUCY1B1,ITPR1,ITPR3,KCNJ3,KCNJ5,KCNJ6,KCNJ9,MTNR1A,MTNR1B,NOS1,RASD1,GNG13,CALML5,PER1,PLCB2,PLCB3,PLCB4,GNG2,PRKACA,PRKACB,PRKACG,PRKCA,PRKCB,ADCY10,PRKCG,PRKG1,PRKG2,MAPK1,MAPK3,GNG12,GNB4,RYR1,RYR2,RYR3,CACNA1C,CACNA1D,CALM1,CALM2,CALM3,CALML3,CAMK2A,CAMK2B,CAMK2D,CAMK2G,PER3,PER2,CACNA1I,CACNA1H,CACNA1G,CALML4,RPS6KA5,GNG8,NOS1AP",1307,22,72716,816,PBTA,0.06508862,1.499944083,0.931473879,2.296433055,1,353,97,FALSE,1,336
path:hsa04713,PMBB_noCancer,Circadian entrainment,"GNB5,ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ADCYAP1,ADCYAP1R1,CREB1,CALML6,ADCY4,PLCB1,FOS,GNAI1,GNAI2,GNAI3,GNAO1,GNAQ,GNAS,GNB1,GNB2,GNB3,GNG3,GNG4,GNG5,GNG7,GNG10,GNG11,GNGT1,GNGT2,GRIA1,GRIA2,GRIA3,GRIA4,GRIN1,GRIN2A,GRIN2B,GRIN2C,GRIN2D,GUCY1A2,GUCY1A1,GUCY1B1,ITPR1,ITPR3,KCNJ3,KCNJ5,KCNJ6,KCNJ9,MTNR1A,MTNR1B,NOS1,RASD1,GNG13,CALML5,PER1,PLCB2,PLCB3,PLCB4,GNG2,PRKACA,PRKACB,PRKACG,PRKCA,PRKCB,ADCY10,PRKCG,PRKG1,PRKG2,MAPK1,MAPK3,GNG12,GNB4,RYR1,RYR2,RYR3,CACNA1C,CACNA1D,CALM1,CALM2,CALM3,CALML3,CAMK2A,CAMK2B,CAMK2D,CAMK2G,PER3,PER2,CACNA1I,CACNA1H,CACNA1G,CALML4,RPS6KA5,GNG8,NOS1AP",283,22,7786,816,PBTA,0.195338985,0.741777424,0.454768026,1.153695631,1,353,97,FALSE,1,336
path:hsa04713,PMBB_noTumor,Circadian entrainment,"GNB5,ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ADCYAP1,ADCYAP1R1,CREB1,CALML6,ADCY4,PLCB1,FOS,GNAI1,GNAI2,GNAI3,GNAO1,GNAQ,GNAS,GNB1,GNB2,GNB3,GNG3,GNG4,GNG5,GNG7,GNG10,GNG11,GNGT1,GNGT2,GRIA1,GRIA2,GRIA3,GRIA4,GRIN1,GRIN2A,GRIN2B,GRIN2C,GRIN2D,GUCY1A2,GUCY1A1,GUCY1B1,ITPR1,ITPR3,KCNJ3,KCNJ5,KCNJ6,KCNJ9,MTNR1A,MTNR1B,NOS1,RASD1,GNG13,CALML5,PER1,PLCB2,PLCB3,PLCB4,GNG2,PRKACA,PRKACB,PRKACG,PRKCA,PRKCB,ADCY10,PRKCG,PRKG1,PRKG2,MAPK1,MAPK3,GNG12,GNB4,RYR1,RYR2,RYR3,CACNA1C,CACNA1D,CALM1,CALM2,CALM3,CALML3,CAMK2A,CAMK2B,CAMK2D,CAMK2G,PER3,PER2,CACNA1I,CACNA1H,CACNA1G,CALML4,RPS6KA5,GNG8,NOS1AP",231,22,6064,816,PBTA,0.135931315,0.707780732,0.432362185,1.105746928,1,353,97,FALSE,1,336
path:hsa04657,gnomAD,IL-17 signaling pathway,"DEFB4B,CEBPB,TRAF3IP2,IL17F,CHUK,IL17RE,MAPK14,CSF2,CSF3,DEFB4A,ELAVL1,MAPK15,TAB2,FOS,FOSB,IL17RA,TAB3,IL17C,IL17B,TBK1,CXCL1,CXCL2,CXCL3,GSK3B,USP25,HSP90AA1,HSP90AB1,S100A7A,IFNG,IKBKB,IL1B,IL4,IL5,IL6,CXCL8,IL13,IL17A,CXCL10,JUN,JUND,LCN2,MMP1,MMP3,MMP9,MMP13,MUC5AC,NFKB1,NFKBIA,ANAPC5,IL17D,IL17RB,MAPK1,MAPK3,MAPK4,MAPK6,MAPK7,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,PTGS2,RELA,S100A7,S100A8,S100A9,MAPK12,CCL2,CCL7,CCL11,CCL17,CCL20,CXCL6,CXCL5,SRSF1,IL25,MAP3K7,TNF,TNFAIP3,HSP90B1,TRAF2,TRAF3,TRAF5,TRAF6,MUC5B,FOSL1,CASP3,CASP8,IL17RC,IKBKG,TRADD,FADD,TRAF4,IKBKE",495,17,73528,821,PBTA,8.48E-05,3.075623872,1.768467627,5.005743424,0.029938721,353,94,FALSE,0.028496913,336
path:hsa04714,PMBB_noCancer,Thermogenesis,"NDUFC2-KCTD14,COX17,ATP5PD,CREB3,ATP5MG,ADCY1,ADCY2,FRS2,PPARGC1A,ADCY3,UQCR11,ADCY5,ADCY6,ADCY7,MGLL,ADCY8,ADCY9,COX20,SLC25A29,COX6B2,CPT1C,NDUFA11,CNR1,COX4I1,COX5B,COX6A1,COX6A2,COX6B1,COX6C,COX7A1,COX7A2,COX7B,COX7C,COX8A,COX10,COX11,COX15,CPT1A,CPT1B,CPT2,NDUFAF6,CREB1,ATF2,MAPK14,CREB3L4,KLB,CYC1,ADRB3,COX7B2,ADCY4,ACSL1,ACSL3,ACSL4,FGFR1,KDM1A,ACSL6,MTOR,NDUFAF3,FGF21,GCG,UQCRQ,RPS6KA6,GNAS,NDUFAF8,COX18,GRB2,COA3,NDUFAF4,UQCR10,HRAS,COX8C,BMP8A,NDUFS7,KRAS,COA6,LIPE,MAP3K5,UQCRHL,ATP6,ATP8,COX1,COX2,COX3,CYTB,ND1,ND2,ND3,ND4,ND4L,ND5,ND6,NDUFA1,NDUFA2,NDUFA3,NDUFA4,NDUFA5,NDUFA6,NDUFA7,NDUFA8,NDUFA9,NDUFA10,NDUFAB1,NDUFB1,NDUFB2,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB7,NDUFB8,NDUFB9,NDUFB10,NDUFC1,NDUFC2,NDUFS1,NDUFS2,NDUFS3,NDUFV1,NDUFS4,NDUFS5,NDUFS6,NDUFS8,NDUFV2,NDUFV3,NPPA,NPPB,NPR1,NRAS,COA5,ATP5F1A,ATP5F1B,ATP5F1C,NDUFA13,NDUFAF1,COX16,COA4,ATP5F1D,ATP5F1E,ACTL6B,PRKAG2,ATP5PB,SIRT6,ATP5MC1,ATP5MC2,ACSL5,KDM3B,ATP5MC3,ATP5ME,ATP5PF,PLIN1,PRKAG3,ATP5PO,NDUFB11,PPARG,NDUFAF7,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKACA,PRKACB,PRKACG,PRKAG1,COA1,ADCY10,KDM3A,PRKG1,PRKG2,NDUFA12,MAPK11,MAPK13,MAP2K3,NDUFA4L2,PNPLA2,ARID1B,RPTOR,ACTB,RHEB,RPS6,RPS6KA1,RPS6KA2,RPS6KA3,RPS6KB1,RPS6KB2,MAPK12,SDHA,SDHB,SDHC,SDHD,PRDM16,MLST8,CREB3L2,COA7,BMP8B,SMARCA2,SMARCA4,SMARCB1,SMARCC1,SMARCC2,SMARCD1,SMARCD2,SMARCD3,SMARCE1,SOS1,SOS2,ACTG1,TSC1,TSC2,UCP1,UQCRB,UQCRC1,UQCRC2,UQCRFS1,UQCRH,SLC25A20,NDUFAF5,DPF3,DPF1,ARID1A,AKT1S1,CREB3L3,COX4I2,COX14,ACTL6A,COX19,CREB3L1,COX7A2L,NDUFAF2,COX5A,ATP5MF,CREB5,ZNF516",360,61,7709,777,PBTA,0.000577426,1.681018926,1.247305291,2.234760503,0.203831474,353,232,FALSE,0.194015228,336
path:hsa04714,PMBB_noTumor,Thermogenesis,"NDUFC2-KCTD14,COX17,ATP5PD,CREB3,ATP5MG,ADCY1,ADCY2,FRS2,PPARGC1A,ADCY3,UQCR11,ADCY5,ADCY6,ADCY7,MGLL,ADCY8,ADCY9,COX20,SLC25A29,COX6B2,CPT1C,NDUFA11,CNR1,COX4I1,COX5B,COX6A1,COX6A2,COX6B1,COX6C,COX7A1,COX7A2,COX7B,COX7C,COX8A,COX10,COX11,COX15,CPT1A,CPT1B,CPT2,NDUFAF6,CREB1,ATF2,MAPK14,CREB3L4,KLB,CYC1,ADRB3,COX7B2,ADCY4,ACSL1,ACSL3,ACSL4,FGFR1,KDM1A,ACSL6,MTOR,NDUFAF3,FGF21,GCG,UQCRQ,RPS6KA6,GNAS,NDUFAF8,COX18,GRB2,COA3,NDUFAF4,UQCR10,HRAS,COX8C,BMP8A,NDUFS7,KRAS,COA6,LIPE,MAP3K5,UQCRHL,ATP6,ATP8,COX1,COX2,COX3,CYTB,ND1,ND2,ND3,ND4,ND4L,ND5,ND6,NDUFA1,NDUFA2,NDUFA3,NDUFA4,NDUFA5,NDUFA6,NDUFA7,NDUFA8,NDUFA9,NDUFA10,NDUFAB1,NDUFB1,NDUFB2,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB7,NDUFB8,NDUFB9,NDUFB10,NDUFC1,NDUFC2,NDUFS1,NDUFS2,NDUFS3,NDUFV1,NDUFS4,NDUFS5,NDUFS6,NDUFS8,NDUFV2,NDUFV3,NPPA,NPPB,NPR1,NRAS,COA5,ATP5F1A,ATP5F1B,ATP5F1C,NDUFA13,NDUFAF1,COX16,COA4,ATP5F1D,ATP5F1E,ACTL6B,PRKAG2,ATP5PB,SIRT6,ATP5MC1,ATP5MC2,ACSL5,KDM3B,ATP5MC3,ATP5ME,ATP5PF,PLIN1,PRKAG3,ATP5PO,NDUFB11,PPARG,NDUFAF7,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKACA,PRKACB,PRKACG,PRKAG1,COA1,ADCY10,KDM3A,PRKG1,PRKG2,NDUFA12,MAPK11,MAPK13,MAP2K3,NDUFA4L2,PNPLA2,ARID1B,RPTOR,ACTB,RHEB,RPS6,RPS6KA1,RPS6KA2,RPS6KA3,RPS6KB1,RPS6KB2,MAPK12,SDHA,SDHB,SDHC,SDHD,PRDM16,MLST8,CREB3L2,COA7,BMP8B,SMARCA2,SMARCA4,SMARCB1,SMARCC1,SMARCC2,SMARCD1,SMARCD2,SMARCD3,SMARCE1,SOS1,SOS2,ACTG1,TSC1,TSC2,UCP1,UQCRB,UQCRC1,UQCRC2,UQCRFS1,UQCRH,SLC25A20,NDUFAF5,DPF3,DPF1,ARID1A,AKT1S1,CREB3L3,COX4I2,COX14,ACTL6A,COX19,CREB3L1,COX7A2L,NDUFAF2,COX5A,ATP5MF,CREB5,ZNF516",285,61,6010,777,PBTA,0.001067362,1.655391623,1.221887922,2.213636517,0.376778658,353,232,FALSE,0.35863351,336
path:hsa04720,gnomAD,Long-term potentiation,"RAPGEF3,ADCY1,ADCY8,CREBBP,CALML6,EP300,PLCB1,RPS6KA6,GNAQ,GRIA1,GRIA2,GRIN1,GRIN2A,GRIN2B,GRIN2C,GRIN2D,GRM1,GRM5,HRAS,ARAF,ITPR1,ITPR2,ITPR3,KRAS,ATF4,NRAS,CALML5,PLCB2,PLCB3,PLCB4,PPP1CA,PPP1CB,PPP1CC,PPP1R1A,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRKACA,PRKACB,PRKACG,PRKCA,PRKCB,PRKCG,MAPK1,MAPK3,MAP2K1,MAP2K2,RAF1,RAP1A,RAP1B,RPS6KA1,RPS6KA2,RPS6KA3,BRAF,CACNA1C,CALM1,CALM2,CALM3,CALML3,CAMK4,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CALML4",663,17,73360,821,PBTA,0.002486507,2.29108714,1.32012441,3.71898463,0.877737105,353,67,FALSE,0.835466479,336
path:hsa04720,PMBB_noCancer,Long-term potentiation,"RAPGEF3,ADCY1,ADCY8,CREBBP,CALML6,EP300,PLCB1,RPS6KA6,GNAQ,GRIA1,GRIA2,GRIN1,GRIN2A,GRIN2B,GRIN2C,GRIN2D,GRM1,GRM5,HRAS,ARAF,ITPR1,ITPR2,ITPR3,KRAS,ATF4,NRAS,CALML5,PLCB2,PLCB3,PLCB4,PPP1CA,PPP1CB,PPP1CC,PPP1R1A,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRKACA,PRKACB,PRKACG,PRKCA,PRKCB,PRKCG,MAPK1,MAPK3,MAP2K1,MAP2K2,RAF1,RAP1A,RAP1B,RPS6KA1,RPS6KA2,RPS6KA3,BRAF,CACNA1C,CALM1,CALM2,CALM3,CALML3,CAMK4,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CALML4",119,17,7950,821,PBTA,0.233790086,1.38326706,0.775826973,2.323691849,1,353,67,FALSE,1,336
path:hsa04720,PMBB_noTumor,Long-term potentiation,"RAPGEF3,ADCY1,ADCY8,CREBBP,CALML6,EP300,PLCB1,RPS6KA6,GNAQ,GRIA1,GRIA2,GRIN1,GRIN2A,GRIN2B,GRIN2C,GRIN2D,GRM1,GRM5,HRAS,ARAF,ITPR1,ITPR2,ITPR3,KRAS,ATF4,NRAS,CALML5,PLCB2,PLCB3,PLCB4,PPP1CA,PPP1CB,PPP1CC,PPP1R1A,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRKACA,PRKACB,PRKACG,PRKCA,PRKCB,PRKCG,MAPK1,MAPK3,MAP2K1,MAP2K2,RAF1,RAP1A,RAP1B,RPS6KA1,RPS6KA2,RPS6KA3,BRAF,CACNA1C,CALM1,CALM2,CALM3,CALML3,CAMK4,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CALML4",91,17,6204,821,PBTA,0.225774287,1.411597379,0.784067836,2.401183061,1,353,67,FALSE,1,336
path:hsa05164,gnomAD,Influenza A,"AKT3,BCL2L2-PABPN1,CDK4,CDK6,CALCOCO2,ADAR,IRF9,NXF1,CPSF4,HNRNPUL1,NLRP3,CHUK,CREBBP,TICAM1,EIF2S1,EP300,AKT1,AKT2,FDPS,TPSD1,DDX58,KPNA6,SLC25A4,NXT1,PYCARD,TBK1,SLC25A5,SLC25A6,HLA-DMA,HLA-DMB,HLA-DOA,HLA-DOB,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB3,HLA-DRB4,HLA-DRB5,APAF1,DNAJB1,ICAM1,IFNA1,IFNA2,IFNA4,IFNA5,IFNA6,IFNA7,IFNA8,IFNA10,IFNA13,IFNA14,IFNA16,IFNA17,IFNA21,IFNAR1,IFNAR2,IFNB1,IFNG,IFNGR1,IFNGR2,FAS,IKBKB,IL1A,IL1B,FASLG,IL6,CXCL8,IL12A,IL12B,IL18,CXCL10,IRF3,IRF7,JAK1,JAK2,KPNA1,KPNA2,KPNA5,PABPN1L,KPNA7,CIITA,MX1,MX2,MYD88,NFKB1,NFKBIA,NFKBIB,NUP98,OAS1,OAS2,OAS3,IRAK4,TLR7,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLG,PML,CYCS,PRKCA,PRKCB,NXT2,MAPK1,MAPK3,NXF3,NXF2,MAP2K1,MAP2K2,EIF2AK2,DNAJC3,PRSS1,PRSS2,PRSS3,TMPRSS4,MAVS,BAK1,BAX,RAF1,RELA,ACTB,RNASEL,CCL2,CCL5,BID,IFIH1,CPSF4L,TPSB2,STAT1,STAT2,TLR3,TLR4,ACTG1,TMPRSS2,TNF,TNFRSF1A,TPSAB1,TRAF3,NXF2B,TYK2,VDAC1,XPO1,TRIM25,NLRX1,PABPN1,CASP1,SLC25A31,CASP3,CASP8,CASP9,RAE1,PIK3R3,IKBKG,TRADD,TNFSF10,RAB11A,FADD,TNFRSF10B,TNFRSF10A,CCND3,SOCS3,IL33,RSAD2,RAB11B,TMPRSS11D,IKBKE",1411,44,72612,794,PBTA,4.98E-09,2.851666446,2.045960431,3.884728552,1.76E-06,353,171,FALSE,1.67E-06,336
path:hsa04721,PMBB_noCancer,Synaptic vesicle cycle,"TCIRG1,UNC13B,CPLX2,CPLX1,STX1B,AP2M1,AP2S1,CLTA,CLTB,CLTC,ATP6V1G3,SLC32A1,ATP6V0E2,AP2A1,AP2A2,AP2B1,DNM1,DNM2,STX2,RIMS1,UNC13A,ATP6V0A2,ATP6V0D2,ATP6V1C2,SLC17A8,DNM3,CPLX4,UNC13C,NSF,ATP6V0A4,ATP6V1D,ATP6V1H,ATP6V1A,ATP6V1B1,ATP6V1B2,ATP6V0C,ATP6V1C1,ATP6V1E1,ATP6V0B,ATP6V1G2,ATP6V0A1,SLC17A7,SLC17A6,RAB3A,CPLX3,SLC1A1,SLC1A2,SLC1A3,SLC1A6,SLC1A7,SLC6A1,SLC6A2,SLC6A3,SLC6A4,SLC6A7,SLC6A9,SLC6A11,SLC6A12,SLC6A13,SLC18A1,SLC18A2,SLC18A3,SNAP25,STX1A,STX3,STXBP1,VAMP2,SYT1,CACNA1A,CACNA1B,CLTCL1,NAPA,ATP6V0E1,ATP6V1E2,ATP6V0D1,SLC6A5,ATP6V1F,ATP6V1G1",131,20,7938,818,PBTA,0.119790434,1.481465239,0.871337702,2.398217857,1,353,78,FALSE,1,336
path:hsa04721,PMBB_noTumor,Synaptic vesicle cycle,"TCIRG1,UNC13B,CPLX2,CPLX1,STX1B,AP2M1,AP2S1,CLTA,CLTB,CLTC,ATP6V1G3,SLC32A1,ATP6V0E2,AP2A1,AP2A2,AP2B1,DNM1,DNM2,STX2,RIMS1,UNC13A,ATP6V0A2,ATP6V0D2,ATP6V1C2,SLC17A8,DNM3,CPLX4,UNC13C,NSF,ATP6V0A4,ATP6V1D,ATP6V1H,ATP6V1A,ATP6V1B1,ATP6V1B2,ATP6V0C,ATP6V1C1,ATP6V1E1,ATP6V0B,ATP6V1G2,ATP6V0A1,SLC17A7,SLC17A6,RAB3A,CPLX3,SLC1A1,SLC1A2,SLC1A3,SLC1A6,SLC1A7,SLC6A1,SLC6A2,SLC6A3,SLC6A4,SLC6A7,SLC6A9,SLC6A11,SLC6A12,SLC6A13,SLC18A1,SLC18A2,SLC18A3,SNAP25,STX1A,STX3,STXBP1,VAMP2,SYT1,CACNA1A,CACNA1B,CLTCL1,NAPA,ATP6V0E1,ATP6V1E2,ATP6V0D1,SLC6A5,ATP6V1F,ATP6V1G1",98,20,6197,818,PBTA,0.083118232,1.545962756,0.899872151,2.535729265,1,353,78,FALSE,1,336
